	locus	Genus	Species	environment	character	IS26	length	CDS	gene counts	Gene_proportion
8208	NZ_CP017933	Klebsiella	oxytoca		mosaic		11638.0	18.0	0.0	0.0
8209	NZ_CP018459	Klebsiella	pneumoniae		static		16971.0	21.0	0.0	0.0
8210	NZ_CP018460	Klebsiella	pneumoniae		mosaic		232181.0	278.0	10.0	0.03597122302158273
8211	NZ_CP018461	Klebsiella	pneumoniae		mosaic		63593.0	83.0	1.0	0.012048192771084338
8212	NZ_CP018462	Klebsiella	pneumoniae		mosaic		32942.0	54.0	1.0	0.018518518518518517
8213	NZ_CP018455	Klebsiella	pneumoniae		mosaic		162552.0	244.0	5.0	0.020491803278688523
8214	NZ_CP018448	Klebsiella	pneumoniae		mosaic		90685.0	131.0	11.0	0.08396946564885496
8215	NZ_CP018449	Klebsiella	pneumoniae		mosaic		67101.0	90.0	5.0	0.05555555555555555
8216	NZ_CP018451	Klebsiella	pneumoniae		mosaic		90684.0	130.0	11.0	0.08461538461538462
8217	NZ_CP018452	Klebsiella	pneumoniae		mosaic		67100.0	91.0	5.0	0.054945054945054944
8219	NZ_CP018353	Klebsiella	pneumoniae		mosaic		13841.0	20.0	1.0	0.05
8220	NZ_CP018354	Klebsiella	pneumoniae		mosaic		45742.0	57.0	5.0	0.08771929824561403
8221	NZ_CP018355	Klebsiella	pneumoniae		mosaic		207543.0	244.0	3.0	0.012295081967213115
8222	NZ_CP018365	Klebsiella	pneumoniae		mosaic		260772.0	318.0	7.0	0.0220125786163522
8223	NZ_CP018366	Klebsiella	pneumoniae		mosaic		94434.0	121.0	2.0	0.01652892561983471
8224	NZ_CP018338	Klebsiella	pneumoniae		mosaic		202175.0	234.0	0.0	0.0
8225	NZ_CP018339	Klebsiella	pneumoniae		mosaic		204862.0	229.0	0.0	0.0
8226	NZ_CP018340	Klebsiella	pneumoniae		mosaic		81939.0	123.0	0.0	0.0
8227	NZ_CP018341	Klebsiella	pneumoniae		mosaic		81641.0	94.0	4.0	0.0425531914893617
8228	NZ_CP018342	Klebsiella	pneumoniae		mosaic		63588.0	84.0	1.0	0.011904761904761904
8229	NZ_CP018343	Klebsiella	pneumoniae		mosaic		57266.0	90.0	3.0	0.03333333333333333
8232	NZ_CP018441	Klebsiella	pneumoniae		mosaic		180027.0	223.0	5.0	0.02242152466367713
8233	NZ_CP018442	Klebsiella	pneumoniae		mosaic		34374.0	48.0	1.0	0.020833333333333332
8234	NZ_CP018443	Klebsiella	pneumoniae		mosaic		50611.0	64.0	1.0	0.015625
8236	NZ_CP018445	Klebsiella	pneumoniae		mosaic		9294.0	13.0	0.0	0.0
8238	NZ_CP018687	Klebsiella	pneumoniae		mosaic		246757.0	258.0	0.0	0.0
8239	NZ_CP018688	Klebsiella	pneumoniae		static		75838.0	73.0	0.0	0.0
8240	NZ_CP018689	Klebsiella	pneumoniae		mosaic		96070.0	137.0	5.0	0.0364963503649635
8241	NZ_CP018690	Klebsiella	pneumoniae		mosaic		63589.0	83.0	1.0	0.012048192771084338
8242	NZ_CP018691	Klebsiella	pneumoniae		mosaic		61007.0	78.0	6.0	0.07692307692307693
8243	NZ_CP018696	Klebsiella	pneumoniae		mosaic		246755.0	258.0	0.0	0.0
8244	NZ_CP018697	Klebsiella	pneumoniae		static		79806.0	76.0	0.0	0.0
8245	NZ_CP018698	Klebsiella	pneumoniae		mosaic		96072.0	136.0	5.0	0.03676470588235294
8246	NZ_CP018699	Klebsiella	pneumoniae		mosaic		61010.0	78.0	6.0	0.07692307692307693
8247	NZ_CP018700	Klebsiella	pneumoniae		mosaic		63588.0	83.0	1.0	0.012048192771084338
8248	NZ_CP018702	Klebsiella	pneumoniae		mosaic		246753.0	258.0	0.0	0.0
8249	NZ_CP018703	Klebsiella	pneumoniae		static		66149.0	69.0	0.0	0.0
8250	NZ_CP018704	Klebsiella	pneumoniae		mosaic		96073.0	137.0	5.0	0.0364963503649635
8251	NZ_CP018705	Klebsiella	pneumoniae		mosaic		61010.0	78.0	6.0	0.07692307692307693
8252	NZ_CP018706	Klebsiella	pneumoniae		mosaic		63588.0	83.0	1.0	0.012048192771084338
8253	NZ_CP018736	Klebsiella	pneumoniae		mosaic		63589.0	84.0	1.0	0.011904761904761904
8254	NZ_CP018737	Klebsiella	pneumoniae		mosaic		72952.0	108.0	8.0	0.07407407407407407
8258	NZ_CP015135	Klebsiella	pneumoniae		mosaic		158741.0	194.0	0.0	0.0
8259	NZ_CP018708	Klebsiella	pneumoniae		mosaic		246756.0	258.0	0.0	0.0
8260	NZ_CP018709	Klebsiella	pneumoniae		static		73019.0	74.0	0.0	0.0
8261	NZ_CP018710	Klebsiella	pneumoniae		mosaic		96073.0	136.0	5.0	0.03676470588235294
8262	NZ_CP018711	Klebsiella	pneumoniae		mosaic		61009.0	77.0	6.0	0.07792207792207792
8263	NZ_CP018712	Klebsiella	pneumoniae		mosaic		63583.0	83.0	0.0	0.0
8267	NZ_CP018668	Klebsiella	pneumoniae		mosaic		43621.0	49.0	2.0	0.04081632653061224
8268	NZ_CP018669	Klebsiella	pneumoniae		mosaic		88688.0	110.0	3.0	0.02727272727272727
8269	NZ_CP018670	Klebsiella	pneumoniae		mosaic		183432.0	222.0	0.0	0.0
8270	NZ_CP018693	Klebsiella	pneumoniae		mosaic		180027.0	222.0	5.0	0.02252252252252252
8271	NZ_CP018694	Klebsiella	pneumoniae		mosaic		50609.0	64.0	1.0	0.015625
8272	NZ_CP018817	Klebsiella	pneumoniae		mosaic		140825.0	173.0	4.0	0.023121387283236993
8273	NZ_CP018818	Klebsiella	pneumoniae		mosaic		117755.0	139.0	1.0	0.007194244604316547
8274	NZ_CP018819	Klebsiella	pneumoniae		mosaic		85161.0	118.0	10.0	0.0847457627118644
8275	NZ_CP018714	Klebsiella	pneumoniae		mosaic		246756.0	258.0	0.0	0.0
8276	NZ_CP018715	Klebsiella	pneumoniae		static		80892.0	74.0	0.0	0.0
8277	NZ_CP018716	Klebsiella	pneumoniae		mosaic		96074.0	136.0	5.0	0.03676470588235294
8278	NZ_CP018717	Klebsiella	pneumoniae		mosaic		63589.0	83.0	1.0	0.012048192771084338
8279	NZ_CP018718	Klebsiella	pneumoniae		mosaic		61010.0	78.0	6.0	0.07692307692307693
8280	NZ_CP018720	Klebsiella	pneumoniae		mosaic		246757.0	258.0	0.0	0.0
8281	NZ_CP018721	Klebsiella	pneumoniae		static		73597.0	75.0	0.0	0.0
8282	NZ_CP018722	Klebsiella	pneumoniae		mosaic		96073.0	137.0	5.0	0.0364963503649635
8283	NZ_CP018723	Klebsiella	pneumoniae		mosaic		63588.0	84.0	1.0	0.011904761904761904
8284	NZ_CP018724	Klebsiella	pneumoniae		mosaic		61012.0	79.0	6.0	0.0759493670886076
8285	NZ_CP019220	Klebsiella	pneumoniae		mosaic		73952.0	105.0	7.0	0.06666666666666667
8286	NZ_CP017850	Klebsiella	variicola		mosaic		108965.0	129.0	1.0	0.007751937984496124
8287	NZ_CP017851	Klebsiella	variicola		mosaic		92232.0	111.0	0.0	0.0
8288	NZ_CP017852	Klebsiella	variicola		mosaic		66447.0	94.0	2.0	0.02127659574468085
8289	NZ_CP017853	Klebsiella	variicola		mosaic		58666.0	76.0	0.0	0.0
8290	NZ_CP018313	Klebsiella	pneumoniae		mosaic		245975.0	256.0	0.0	0.0
8291	NZ_CP018314	Klebsiella	pneumoniae		static		68601.0	72.0	0.0	0.0
8292	NZ_CP018315	Klebsiella	pneumoniae		mosaic		63587.0	83.0	1.0	0.012048192771084338
8293	NZ_CP018316	Klebsiella	pneumoniae		mosaic		61012.0	79.0	6.0	0.0759493670886076
8295	NZ_CP018318	Klebsiella	pneumoniae		mosaic		96082.0	137.0	5.0	0.0364963503649635
8296	NZ_CP017986	Klebsiella	pneumoniae		mosaic		244706.0	258.0	0.0	0.0
8297	NZ_CP017987	Klebsiella	pneumoniae		mosaic		117168.0	171.0	6.0	0.03508771929824561
8298	NZ_CP017988	Klebsiella	pneumoniae		static		73221.0	70.0	0.0	0.0
8299	NZ_CP017989	Klebsiella	pneumoniae		mosaic		61011.0	78.0	6.0	0.07692307692307693
8300	NZ_CP015386	Klebsiella	pneumoniae		mosaic		199497.0	236.0	2.0	0.00847457627118644
8301	NZ_CP015387	Klebsiella	pneumoniae		mosaic		139933.0	186.0	7.0	0.03763440860215054
8302	NZ_CP015388	Klebsiella	pneumoniae		mosaic		89067.0	121.0	5.0	0.04132231404958678
8303	NZ_CP015389	Klebsiella	pneumoniae		mosaic		53300.0	79.0	0.0	0.0
8304	NZ_CP015390	Klebsiella	pneumoniae		static		39432.0	49.0	0.0	0.0
8305	NZ_CP015391	Klebsiella	pneumoniae		mosaic		11090.0	14.0	0.0	0.0
8309	NZ_CP018360	Klebsiella	oxytoca		mosaic		111017.0	119.0	0.0	0.0
8310	NZ_CP018361	Klebsiella	oxytoca		mosaic		277616.0	326.0	0.0	0.0
8311	NC_013655	Escherichia	coli		mosaic		122345.0	170.0	0.0	0.0
8312	NC_013365	Escherichia	coli		mosaic		204604.0	247.0	6.0	0.024291497975708502
8313	NC_013370	Escherichia	coli		mosaic		97897.0	122.0	0.0	0.0
8314	NC_013366	Escherichia	coli		mosaic		77690.0	97.0	1.0	0.010309278350515464
8315	NC_013367	Escherichia	coli		static		8140.0	11.0	0.0	0.0
8316	NC_013368	Escherichia	coli		static		6673.0	11.0	0.0	0.0
8317	NZ_CP017285	Klebsiella	variicola		mosaic		108857.0	129.0	3.0	0.023255813953488372
8318	NZ_CP017286	Klebsiella	variicola		mosaic		92231.0	110.0	0.0	0.0
8319	NZ_CP017287	Klebsiella	variicola		mosaic		73385.0	105.0	3.0	0.02857142857142857
8320	NZ_CP017288	Klebsiella	variicola		mosaic		58665.0	76.0	0.0	0.0
8321	NC_009786	Escherichia	coli		mosaic		79237.0	114.0	0.0	0.0
8322	NC_009787	Escherichia	coli		static		34367.0	42.0	0.0	0.0
8323	NC_009788	Escherichia	coli		mosaic		70609.0	105.0	0.0	0.0
8325	NC_009790	Escherichia	coli		mosaic		74224.0	106.0	0.0	0.0
8326	NC_009791	Escherichia	coli		static		5033.0	11.0	0.0	0.0
8327	NZ_CP017281	Klebsiella	variicola		mosaic		92219.0	110.0	0.0	0.0
8328	NZ_CP017282	Klebsiella	variicola		mosaic		58666.0	76.0	0.0	0.0
8329	NZ_CP017283	Klebsiella	variicola		mosaic		108867.0	131.0	3.0	0.022900763358778626
8330	NZ_CP015383	Klebsiella	pneumoniae		mosaic		182846.0	234.0	5.0	0.021367521367521368
8331	NZ_CP015384	Klebsiella	pneumoniae		mosaic		15100.0	21.0	1.0	0.047619047619047616
8332	NC_010488	Escherichia	coli		mosaic		130440.0	194.0	7.0	0.03608247422680412
8333	NC_010485	Escherichia	coli		static		8909.0	12.0	0.0	0.0
8336	NC_013354	Escherichia	coli		static		75546.0	85.0	1.0	0.011764705882352941
8337	NC_011419	Escherichia	coli		mosaic		100021.0	140.0	1.0	0.007142857142857143
8338	NC_011413	Escherichia	coli		static		91158.0	121.0	0.0	0.0
8339	NC_011416	Escherichia	coli		static		60555.0	77.0	0.0	0.0
8340	NC_011407	Escherichia	coli		static		6929.0	10.0	0.0	0.0
8343	NC_009837	Escherichia	coli		mosaic		174241.0	219.0	2.0	0.0091324200913242
8344	NC_009838	Escherichia	coli		mosaic		241387.0	262.0	3.0	0.011450381679389313
8345	NC_017627	Escherichia	coli		mosaic		113346.0	157.0	0.0	0.0
8346	NC_013010	Escherichia	coli		mosaic		94601.0	112.0	1.0	0.008928571428571428
8347	NC_013942	Escherichia	coli		mosaic		66001.0	96.0	0.0	0.0
8348	NC_011743	Escherichia	fergusonii		mosaic		55150.0	57.0	4.0	0.07017543859649122
8349	NC_016904	Escherichia	coli		mosaic		103795.0	136.0	0.0	0.0
8351	NC_011350	Escherichia	coli		mosaic		94644.0	113.0	1.0	0.008849557522123894
8352	NC_011351	Escherichia	coli		static		37452.0	52.0	0.0	0.0
8353	NC_017637	Escherichia	coli		mosaic		102536.0	132.0	0.0	0.0
8355	NC_017647	Escherichia	coli		mosaic		54289.0	72.0	0.0	0.0
8359	NC_013369	Escherichia	coli		mosaic		85167.0	98.0	1.0	0.01020408163265306
8360	NC_013362	Escherichia	coli		mosaic		63365.0	93.0	1.0	0.010752688172043012
8361	NC_013363	Escherichia	coli		static		5686.0	10.0	0.0	0.0
8363	NC_017665	Escherichia	coli		mosaic		102535.0	134.0	0.0	0.0
8365	NC_017653	Escherichia	coli		static		94015.0	118.0	0.0	0.0
8366	NC_017657	Escherichia	coli		mosaic		66078.0	96.0	0.0	0.0
8367	NC_017654	Escherichia	coli		mosaic		12068.0	14.0	1.0	0.07142857142857142
8371	NC_018651	Escherichia	coli		static		109274.0	130.0	0.0	0.0
8372	NC_018654	Escherichia	coli		mosaic		74213.0	110.0	0.0	0.0
8374	NC_018662	Escherichia	coli		mosaic		75573.0	111.0	0.0	0.0
8376	NC_017907	Escherichia	coli		mosaic		92728.0	111.0	1.0	0.009009009009009009
8377	NC_017903	Escherichia	coli		static		37785.0	49.0	0.0	0.0
8378	NC_010719	Escherichia	coli		mosaic		225683.0	289.0	0.0	0.0
8379	NC_010720	Escherichia	coli		mosaic		75089.0	104.0	0.0	0.0
8380	NC_002142	Escherichia	coli		mosaic		68817.0	101.0	0.0	0.0
8381	NZ_CP015393	Klebsiella	pneumoniae		mosaic		202696.0	240.0	1.0	0.004166666666666667
8382	NZ_CP015394	Klebsiella	pneumoniae		mosaic		154343.0	191.0	5.0	0.02617801047120419
8383	NZ_CP015395	Klebsiella	pneumoniae		mosaic		116419.0	146.0	2.0	0.0136986301369863
8384	NZ_CP015396	Klebsiella	pneumoniae		mosaic		110092.0	131.0	1.0	0.007633587786259542
8385	NZ_CP015397	Klebsiella	pneumoniae		mosaic		9456.0	14.0	1.0	0.07142857142857142
8386	NC_017639	Escherichia	coli		mosaic		81883.0	115.0	0.0	0.0
8387	NC_017642	Escherichia	coli		mosaic		90868.0	118.0	0.0	0.0
8388	NC_017640	Escherichia	coli		mosaic		81475.0	114.0	0.0	0.0
8389	NC_017643	Escherichia	coli		static		65549.0	76.0	1.0	0.013157894736842105
8390	NC_017645	Escherichia	coli		mosaic		160573.0	200.0	8.0	0.04
8391	NZ_CP018429	Klebsiella	pneumoniae		mosaic		45288.0	60.0	1.0	0.016666666666666666
8392	NZ_CP018430	Klebsiella	pneumoniae		mosaic		208225.0	245.0	3.0	0.012244897959183673
8393	NZ_CP018431	Klebsiella	pneumoniae		mosaic		18890.0	27.0	1.0	0.037037037037037035
8394	NZ_CP018432	Klebsiella	pneumoniae		mosaic		52059.0	59.0	2.0	0.03389830508474576
8395	NZ_CP016160	Klebsiella	pneumoniae		static		165276.0	174.0	1.0	0.005747126436781609
8396	NZ_CP016161	Klebsiella	pneumoniae		mosaic		109349.0	120.0	0.0	0.0
8398	NZ_CP018433	Klebsiella	pneumoniae		mosaic		15273.0	20.0	1.0	0.05
8399	NZ_CP018434	Klebsiella	pneumoniae		mosaic		208225.0	245.0	3.0	0.012244897959183673
8400	NZ_CP018435	Klebsiella	pneumoniae		mosaic		45289.0	60.0	1.0	0.016666666666666666
8401	NZ_CP018436	Klebsiella	pneumoniae		mosaic		52058.0	59.0	2.0	0.03389830508474576
8402	NC_017630	Escherichia	coli		mosaic		114550.0	163.0	0.0	0.0
8403	NZ_CP018423	Klebsiella	pneumoniae		mosaic		45288.0	60.0	1.0	0.016666666666666666
8404	NZ_CP018424	Klebsiella	pneumoniae		mosaic		208225.0	245.0	3.0	0.012244897959183673
8405	NZ_CP018425	Klebsiella	pneumoniae		mosaic		15270.0	20.0	1.0	0.05
8406	NZ_CP018426	Klebsiella	pneumoniae		mosaic		52058.0	59.0	2.0	0.03389830508474576
8407	NC_017721	Escherichia	coli		mosaic		5175.0	10.0	0.0	0.0
8409	NC_017722	Escherichia	coli		mosaic		66681.0	102.0	0.0	0.0
8410	NC_017724	Escherichia	coli		mosaic		94797.0	112.0	0.0	0.0
8411	NC_007941	Escherichia	coli		mosaic		114230.0	160.0	0.0	0.0
8414	NC_022662	Escherichia	coli		mosaic		5631.0	11.0	0.0	0.0
8415	NC_022650	Escherichia	coli		static		55956.0	77.0	0.0	0.0
8416	NC_022651	Escherichia	coli		mosaic		110040.0	148.0	3.0	0.02027027027027027
8417	NZ_CP006028	Escherichia	coli		mosaic		87120.0	101.0	1.0	0.009900990099009901
8418	NZ_CP006029	Escherichia	coli		mosaic		64561.0	100.0	4.0	0.04
8419	NZ_CP006263	Escherichia	coli		mosaic		98066.0	127.0	1.0	0.007874015748031496
8420	NZ_CP006264	Escherichia	coli		mosaic		58666.0	80.0	0.0	0.0
8421	NZ_CP019438	Thioclava	sp.		static		213573.0	229.0	0.0	0.0
8422	NZ_CP019439	Thioclava	sp.		mosaic		114001.0	118.0	0.0	0.0
8423	NZ_CP007134	Escherichia	coli		mosaic		58666.0	80.0	0.0	0.0
8424	NZ_CP007135	Escherichia	coli		mosaic		98067.0	127.0	1.0	0.007874015748031496
8425	NZ_CP019039	Bacillus	velezensis		static		71628.0	94.0	0.0	0.0
8426	NZ_CP007137	Escherichia	coli		mosaic		64562.0	100.0	4.0	0.04
8427	NZ_CP007138	Escherichia	coli		mosaic		87120.0	101.0	1.0	0.009900990099009901
8428	NZ_CP008806	Escherichia	coli		mosaic		94645.0	113.0	1.0	0.008849557522123894
8429	NZ_CP008807	Escherichia	coli		static		37447.0	53.0	0.0	0.0
8430	NZ_CP008958	Escherichia	coli		mosaic		92076.0	110.0	1.0	0.00909090909090909
8431	NZ_CP019665	Burkholderia	cenocepacia		mosaic		14246.0	15.0	0.0	0.0
8432	NC_022371	Escherichia	coli		mosaic		98864.0	134.0	0.0	0.0
8433	NZ_CP009579	Escherichia	coli		mosaic		141804.0	184.0	5.0	0.02717391304347826
8434	NZ_CP009580	Escherichia	coli		mosaic		129463.0	167.0	3.0	0.017964071856287425
8435	NZ_CP009581	Escherichia	coli		static		62384.0	90.0	0.0	0.0
8436	NZ_CP009582	Escherichia	coli		static		46177.0	65.0	0.0	0.0
8440	NZ_CP005931	Escherichia	coli		mosaic		194170.0	245.0	1.0	0.004081632653061225
8442	NZ_CP009860	Escherichia	coli		mosaic		121385.0	170.0	3.0	0.01764705882352941
8443	NZ_CP009861	Escherichia	coli		static		47560.0	68.0	0.0	0.0
8444	NZ_CP009862	Escherichia	coli		mosaic		80186.0	105.0	7.0	0.06666666666666667
8445	NZ_CP009073	Escherichia	coli		static		48488.0	69.0	0.0	0.0
8446	NZ_CP009074	Escherichia	coli		static		24185.0	33.0	0.0	0.0
8447	NZ_CP009105	Escherichia	coli		mosaic		168318.0	213.0	1.0	0.004694835680751174
8448	NZ_CP010345	Escherichia	coli		mosaic		100061.0	125.0	0.0	0.0
8452	NZ_CP010880	Escherichia	coli		mosaic		30855.0	46.0	0.0	0.0
8453	NZ_CP010881	Escherichia	coli		mosaic		116803.0	142.0	9.0	0.06338028169014084
8454	NZ_CP010882	Escherichia	coli		mosaic		122966.0	177.0	1.0	0.005649717514124294
8455	NZ_CP010372	Escherichia	coli		mosaic		151583.0	214.0	3.0	0.014018691588785047
8456	NZ_CP010373	Escherichia	coli		mosaic		193908.0	242.0	8.0	0.03305785123966942
8457	NZ_CP011332	Escherichia	coli		mosaic		75079.0	108.0	0.0	0.0
8458	NZ_CP011333	Escherichia	coli		mosaic		16948.0	16.0	0.0	0.0
8460	NZ_CP011335	Escherichia	coli		static		7893.0	13.0	0.0	0.0
8461	NZ_CP011336	Escherichia	coli		mosaic		18052.0	31.0	0.0	0.0
8462	NZ_CP011337	Escherichia	coli		static		17818.0	19.0	0.0	0.0
8463	NZ_CP011338	Escherichia	coli		mosaic		14400.0	22.0	0.0	0.0
8464	NZ_CP010305	Escherichia	coli		mosaic		94730.0	113.0	1.0	0.008849557522123894
8467	NZ_CP006635	Escherichia	coli		mosaic		161511.0	206.0	9.0	0.043689320388349516
8468	NZ_CP011135	Escherichia	coli		mosaic		70533.0	108.0	3.0	0.027777777777777776
8469	NZ_CP011136	Escherichia	coli		mosaic		97864.0	113.0	0.0	0.0
8470	NZ_CP011137	Escherichia	coli		static		6989.0	13.0	0.0	0.0
8471	NZ_CP011138	Escherichia	coli		mosaic		5631.0	11.0	0.0	0.0
8477	NZ_CP011019	Escherichia	coli		mosaic		207265.0	236.0	0.0	0.0
8478	NZ_CP011417	Escherichia	coli		mosaic		293826.0	381.0	0.0	0.0
8479	NZ_CP011418	Escherichia	coli		mosaic		47606.0	69.0	2.0	0.028985507246376812
8480	NZ_HG941719	Escherichia	coli		mosaic		135602.0	173.0	6.0	0.03468208092485549
8482	NZ_CP009107	Escherichia	coli		static		161447.0	183.0	1.0	0.00546448087431694
8486	NZ_CP006640	Escherichia	coli		static		34692.0	50.0	0.0	0.0
8487	NZ_CP006641	Escherichia	coli		mosaic		103644.0	136.0	1.0	0.007352941176470588
8488	NZ_CP006642	Escherichia	coli		mosaic		145722.0	170.0	5.0	0.029411764705882353
8489	NZ_CP010316	Escherichia	coli		mosaic		144859.0	180.0	3.0	0.016666666666666666
8490	NZ_CP010317	Escherichia	coli		mosaic		106397.0	131.0	0.0	0.0
8492	NZ_CP011496	Escherichia	coli		mosaic		67545.0	90.0	0.0	0.0
8493	NZ_CP019729	Jeotgalibaca	dankookensis		static		20440.0	20.0	1.0	0.05
8494	NZ_CP014690	Gluconobacter	albidus		static		261375.0	265.0	0.0	0.0
8496	NZ_CP012634	Escherichia	coli		mosaic		114221.0	160.0	0.0	0.0
8497	NZ_CP012636	Escherichia	coli		mosaic		149683.0	196.0	5.0	0.025510204081632654
8500	NZ_CP012632	Escherichia	coli		mosaic		93074.0	129.0	2.0	0.015503875968992248
8501	NZ_CP012626	Escherichia	coli		mosaic		110808.0	150.0	3.0	0.02
8502	NZ_CP012627	Escherichia	coli		mosaic		92766.0	122.0	1.0	0.00819672131147541
8503	NZ_CP012628	Escherichia	coli		static		6647.0	12.0	0.0	0.0
8506	NZ_CP013024	Escherichia	coli		mosaic		120611.0	155.0	5.0	0.03225806451612903
8507	NZ_CP013026	Escherichia	coli		mosaic		63800.0	89.0	0.0	0.0
8508	NZ_CP013027	Escherichia	coli		mosaic		174564.0	224.0	5.0	0.022321428571428572
8509	NZ_CP013657	Escherichia	coli		mosaic		143748.0	184.0	6.0	0.03260869565217391
8510	NZ_CP013833	Escherichia	coli		mosaic		126302.0	167.0	4.0	0.023952095808383235
8511	NZ_CP013834	Escherichia	coli		mosaic		62183.0	101.0	0.0	0.0
8512	NZ_CP013832	Escherichia	coli		mosaic		145221.0	192.0	2.0	0.010416666666666666
8513	NZ_CP014273	Escherichia	coli		mosaic		213924.0	243.0	0.0	0.0
8514	NZ_CP014271	Escherichia	coli		mosaic		232954.0	266.0	0.0	0.0
8515	NZ_CP014489	Escherichia	coli		mosaic		149732.0	202.0	6.0	0.0297029702970297
8516	NZ_CP014490	Escherichia	coli		static		109910.0	127.0	0.0	0.0
8517	NZ_CP014491	Escherichia	coli		static		62572.0	81.0	0.0	0.0
8518	NZ_CP014496	Escherichia	coli		mosaic		114223.0	160.0	0.0	0.0
8519	NZ_CP014498	Escherichia	coli		mosaic		209768.0	297.0	13.0	0.04377104377104377
8520	NZ_CP014523	Escherichia	coli		mosaic		114223.0	160.0	0.0	0.0
8521	NZ_CP014524	Escherichia	coli		mosaic		49467.0	71.0	1.0	0.014084507042253521
8522	NZ_CP011493	Escherichia	coli		mosaic		140232.0	182.0	3.0	0.016483516483516484
8523	NZ_CP009167	Escherichia	coli		mosaic		108501.0	125.0	0.0	0.0
8524	NZ_CP009168	Escherichia	coli		static		94959.0	121.0	0.0	0.0
8525	NZ_CP009169	Escherichia	coli		static		4671.0	12.0	0.0	0.0
8526	NZ_LN824134	Klebsiella	pneumoniae		mosaic		279305.0	302.0	0.0	0.0
8527	NZ_LN824135	Klebsiella	pneumoniae		mosaic		118323.0	136.0	1.0	0.007352941176470588
8528	NZ_LN824136	Klebsiella	pneumoniae		static		34604.0	51.0	0.0	0.0
8530	NZ_LN824138	Klebsiella	pneumoniae		mosaic		84940.0	111.0	3.0	0.02702702702702703
8531	NZ_LN824139	Klebsiella	pneumoniae		static		55416.0	60.0	0.0	0.0
8534	NZ_CP014319	Escherichia	coli		mosaic		5631.0	11.0	0.0	0.0
8535	NZ_CP014320	Escherichia	coli		mosaic		130603.0	173.0	4.0	0.023121387283236993
8536	NZ_CP014321	Escherichia	coli		mosaic		107507.0	145.0	3.0	0.020689655172413793
8537	NZ_CP012754	Klebsiella	pneumoniae		mosaic		273628.0	308.0	6.0	0.01948051948051948
8539	NZ_CP015754	Klebsiella	pneumoniae		static		165275.0	175.0	1.0	0.005714285714285714
8540	NZ_CP015755	Klebsiella	pneumoniae		mosaic		109349.0	120.0	0.0	0.0
8541	NZ_CP014756	Klebsiella	pneumoniae		mosaic		121030.0	122.0	0.0	0.0
8542	NZ_CP014757	Klebsiella	pneumoniae		mosaic		54064.0	69.0	7.0	0.10144927536231885
8543	NZ_CP014758	Klebsiella	pneumoniae		mosaic		38384.0	43.0	4.0	0.09302325581395349
8544	NZ_CP011062	Escherichia	coli		mosaic		255368.0	296.0	12.0	0.04054054054054054
8545	NZ_CP011063	Escherichia	coli		mosaic		98436.0	120.0	0.0	0.0
8546	NZ_CP011064	Escherichia	coli		mosaic		94712.0	121.0	0.0	0.0
8547	NZ_CP011065	Escherichia	coli		mosaic		82288.0	109.0	1.0	0.009174311926605505
8550	NZ_CP015022	Escherichia	coli		mosaic		95170.0	114.0	1.0	0.008771929824561403
8551	NZ_CP015021	Escherichia	coli		mosaic		81401.0	105.0	1.0	0.009523809523809525
8552	NZ_CP015077	Escherichia	coli		mosaic		133735.0	190.0	3.0	0.015789473684210527
8553	NZ_CP015078	Escherichia	coli		mosaic		71170.0	86.0	6.0	0.06976744186046512
8554	NZ_CP015139	Escherichia	coli		mosaic		186826.0	232.0	5.0	0.021551724137931036
8555	NZ_CP015140	Escherichia	coli		mosaic		129154.0	188.0	5.0	0.026595744680851064
8556	NZ_CP015141	Escherichia	coli		mosaic		82588.0	114.0	0.0	0.0
8560	NZ_CP015070	Escherichia	coli		mosaic		111851.0	144.0	0.0	0.0
8561	NZ_CP015071	Escherichia	coli		mosaic		69471.0	85.0	5.0	0.058823529411764705
8562	NZ_CP015072	Escherichia	coli		mosaic		65196.0	94.0	0.0	0.0
8563	NZ_CP015073	Escherichia	coli		static		37000.0	43.0	0.0	0.0
8564	NZ_CP015239	Escherichia	coli		static		125977.0	151.0	0.0	0.0
8565	NZ_CP015816	Escherichia	coli		mosaic		95910.0	113.0	1.0	0.008849557522123894
8566	NZ_CP015833	Escherichia	coli		mosaic		240662.0	271.0	6.0	0.02214022140221402
8567	NZ_CP012501	Escherichia	coli		mosaic		242187.0	300.0	1.0	0.0033333333333333335
8568	NZ_CP015844	Escherichia	coli		mosaic		95598.0	113.0	1.0	0.008849557522123894
8569	NZ_CP015845	Escherichia	coli		static		34684.0	46.0	0.0	0.0
8570	NZ_CP015160	Escherichia	coli		mosaic		212180.0	307.0	5.0	0.016286644951140065
8571	NZ_CP015161	Escherichia	coli		mosaic		88023.0	124.0	0.0	0.0
8572	NZ_CP015847	Escherichia	coli		mosaic		95598.0	113.0	1.0	0.008849557522123894
8573	NZ_CP015242	Escherichia	coli		mosaic		66029.0	97.0	0.0	0.0
8574	NZ_CP012500	Escherichia	coli		mosaic		225292.0	280.0	1.0	0.0035714285714285713
8575	NZ_CP015075	Escherichia	coli		mosaic		63544.0	82.0	1.0	0.012195121951219513
8576	NZ_CP016008	Escherichia	coli		static		40158.0	66.0	0.0	0.0
8577	NZ_CP016009	Escherichia	coli		static		8556.0	16.0	0.0	0.0
