locus	character
NC_014753	static
NZ_CP014916	static
NC_022533	static
NC_006298	static
NC_011867	static
NG_048308	static
NZ_CP011335	static
NZ_CP009667	static
NZ_CP005924	static
NC_006974	static
NC_008259	static
NZ_CP013599	static
NG_047745	static
NZ_CP013052	static
NC_007186	static
NC_017572	static
NG_050492	static
NG_052366	static
NC_011259	static
NZ_CP006368	static
NZ_CP005803	static
NC_019068	static
NC_021662	static
NC_011890	static
NC_004349	static
NZ_CP019569	static
NC_019795	static
NC_015907	static
NZ_CP005705	static
NC_019241	static
NG_050504	static
NZ_CP015380	static
NZ_FO818638	static
NC_012163	static
NC_013451	static
NC_008436	static
NZ_CP013717	static
NZ_LN824137	static
NZ_CP019311	static
NZ_CP014919	static
NZ_LN831305	static
NC_013213	static
NC_008318	static
NZ_CP004394	static
NC_014116	static
NC_011418	static
NZ_CP016475	static
NC_018985	static
NG_047743	static
NZ_CP013271	static
NC_023385	static
NZ_CP005907	static
NC_004959	static
NC_001378	static
NZ_CP005878	static
NG_050004	static
NZ_CP016631	static
NC_007927	static
NC_014310	static
NZ_AP014832	static
NZ_AP014831	static
NC_021906	static
NC_011266	static
NC_002580	static
NZ_CP017753	static
NZ_CP010863	static
NZ_CP014200	static
NG_049469	static
NC_021832	static
NZ_CP009861	static
NC_011986	static
NZ_CP019139	static
NC_022608	static
NC_017402	static
NZ_CP016088	static
NC_021912	static
NC_013419	static
NC_017330	static
NZ_CP018749	static
NG_048956	static
NZ_CP013755	static
NZ_CP003996	static
NZ_CP009219	static
NZ_CP015204	static
NZ_CP004222	static
NT_167350	static
NG_050105	static
NG_047901	static
NZ_CP010447	static
NC_017112	static
NC_019755	static
NZ_CP009878	static
NZ_LN868944	static
NC_009658	static
NZ_CP004362	static
NZ_CP005761	static
NZ_CP013549	static
NC_021504	static
NC_005706	static
NZ_CP009363	static
NZ_CP015716	static
NC_014025	static
NZ_CP018726	static
NZ_CP016284	static
NC_021572	static
NC_017421	static
NC_011872	static
NZ_CP016314	static
NC_025126	static
NZ_CP014764	static
NZ_CP015967	static
NZ_CP018745	static
NC_010283	static
NC_020293	static
NC_022044	static
NG_048904	static
NZ_CP015997	static
NZ_CP009683	static
NC_001852	static
NC_019038	static
NC_004720	static
NC_011987	static
NZ_CP012485	static
NC_021522	static
NC_020183	static
NZ_CP004274	static
NC_018694	static
NC_015333	static
NC_013596	static
NC_016847	static
NZ_CP010069	static
NC_010679	static
NC_019126	static
NZ_CP011142	static
NC_011207	static
NC_013334	static
NZ_CP013436	static
NZ_CP012539	static
NC_019696	static
