	locus	Genus	Species	environment	character	IS26	length	CDS	gene counts	Gene_proportion
7662	NZ_CP013783	Piscirickettsia	salmonis		mosaic		50681.0	57.0	19.0	0.3333333333333333
7663	NZ_CP013784	Piscirickettsia	salmonis		mosaic		57419.0	63.0	5.0	0.07936507936507936
7664	NZ_CP013785	Piscirickettsia	salmonis		mosaic		33546.0	45.0	9.0	0.2
7665	NZ_CP013807	Piscirickettsia	salmonis		mosaic		181234.0	226.0	81.0	0.3584070796460177
7666	NZ_CP013808	Piscirickettsia	salmonis		mosaic		50691.0	57.0	19.0	0.3333333333333333
7667	NZ_CP013809	Piscirickettsia	salmonis		mosaic		57428.0	65.0	5.0	0.07692307692307693
7668	NZ_CP013810	Piscirickettsia	salmonis		mosaic		33559.0	43.0	9.0	0.20930232558139536
7670	NZ_CP015368	Methylobacterium	phyllosphaerae		static		144167.0	108.0	19.0	0.17592592592592593
7671	NZ_CP015369	Methylobacterium	phyllosphaerae		static		52290.0	40.0	1.0	0.025
7672	NZ_CP015370	Methylobacterium	phyllosphaerae		static		36169.0	36.0	0.0	0.0
7673	NZ_CP018904	Bacillus	anthracis		mosaic		181326.0	189.0	11.0	0.0582010582010582
7674	NZ_CP018905	Bacillus	anthracis		mosaic		95152.0	107.0	1.0	0.009345794392523364
7675	NZ_CP018901	Campylobacter	coli		mosaic		125964.0	141.0	1.0	0.0070921985815602835
7679	NZ_CP013001	Bacillus	thuringiensis		static		393620.0	354.0	18.0	0.05084745762711865
7680	NZ_CP014703	Ralstonia	solanacearum		static		1883432.0	1467.0	15.0	0.010224948875255624
7685	NZ_CP014325	Borrelia	anserina		static		89872.0	83.0	0.0	0.0
7686	NZ_CP014520	Borrelia	anserina		static		24943.0	21.0	0.0	0.0
7688	NZ_CP014605	Borrelia	anserina		static		11779.0	12.0	0.0	0.0
7690	NZ_CP015797	Borrelia	mayonii		static		26835.0	26.0	0.0	0.0
7691	NZ_CP015798	Borrelia	mayonii		static		30433.0	42.0	0.0	0.0
7692	NZ_CP015799	Borrelia	mayonii		static		27866.0	38.0	0.0	0.0
7693	NZ_CP015800	Borrelia	mayonii		static		30330.0	42.0	0.0	0.0
7694	NZ_CP015801	Borrelia	mayonii		static		30406.0	42.0	0.0	0.0
7695	NZ_CP015802	Borrelia	mayonii		static		17017.0	22.0	0.0	0.0
7696	NZ_CP015803	Borrelia	mayonii		static		23759.0	21.0	0.0	0.0
7697	NZ_CP015804	Borrelia	mayonii		static		24696.0	21.0	0.0	0.0
7698	NZ_CP015805	Borrelia	mayonii		static		19566.0	21.0	0.0	0.0
7699	NZ_CP015806	Borrelia	mayonii		static		27809.0	28.0	0.0	0.0
7700	NZ_CP015807	Borrelia	mayonii		static		32269.0	23.0	0.0	0.0
7701	NZ_CP015808	Borrelia	mayonii		static		45035.0	37.0	0.0	0.0
7702	NZ_CP015809	Borrelia	mayonii		static		53343.0	64.0	0.0	0.0
7703	NZ_CP015962	Borrelia	mayonii		static		8307.0	10.0	0.0	0.0
7704	NZ_CP015608	Bacillus	safensis		static		58536.0	76.0	2.0	0.02631578947368421
7705	NZ_CP015609	Bacillus	safensis		static		22301.0	38.0	2.0	0.05263157894736842
7706	NZ_CP018934	Bacillus	cereus		static		97634.0	113.0	0.0	0.0
7707	NZ_CP019031	Lactobacillus	fermentum		static		33413.0	40.0	0.0	0.0
7708	NZ_CP019032	Lactobacillus	fermentum		static		33071.0	36.0	6.0	0.16666666666666666
7709	NZ_CP019033	Lactobacillus	fermentum		static		29166.0	34.0	0.0	0.0
7710	NZ_CP018932	Bacillus	cereus		static		97731.0	113.0	0.0	0.0
7711	NZ_CP009252	Corynebacterium	stationis		static		53466.0	52.0	4.0	0.07692307692307693
7713	NZ_CP016078	Actinoalloteichus	sp.		static		59408.0	91.0	2.0	0.02197802197802198
7714	NZ_CP018936	Bacillus	cereus		static		94665.0	110.0	0.0	0.0
7715	NZ_CP019036	Massilia	putida		static		78166.0	84.0	8.0	0.09523809523809523
7716	NZ_CP019037	Massilia	putida		static		457181.0	394.0	11.0	0.027918781725888325
7717	NZ_CP015585	Roseomonas	gilardii		static		265182.0	276.0	48.0	0.17391304347826086
7718	NZ_CP015586	Roseomonas	gilardii		static		64339.0	65.0	11.0	0.16923076923076924
7719	NZ_CP015587	Roseomonas	gilardii		static		52461.0	55.0	1.0	0.01818181818181818
7720	NZ_CP018682	Vibrio	harveyi		static		113574.0	97.0	9.0	0.09278350515463918
7721	NZ_CP018683	Vibrio	harveyi		static		76744.0	90.0	5.0	0.05555555555555555
7722	NZ_CP018684	Vibrio	harveyi		static		59857.0	66.0	0.0	0.0
7723	NZ_CP013937	Weissella	cibaria		static		18967.0	25.0	3.0	0.12
7725	NZ_CP017300	Rhodococcus	sp.		mosaic		423076.0	429.0	16.0	0.037296037296037296
7726	NZ_CP017301	Rhodococcus	sp.		static		64544.0	58.0	5.0	0.08620689655172414
7727	NZ_CP017302	Rhodococcus	sp.		static		7616.0	12.0	0.0	0.0
7728	NZ_CP017303	Rhodococcus	sp.		static		393079.0	390.0	28.0	0.07179487179487179
7729	NZ_CP017304	Rhodococcus	sp.		mosaic		339489.0	313.0	17.0	0.054313099041533544
7731	NZ_CP017997	Lactobacillus	crustorum		mosaic		46788.0	59.0	10.0	0.1694915254237288
7732	NZ_CP017998	Lactobacillus	crustorum		static		8220.0	10.0	0.0	0.0
7734	NZ_CP009803	Streptomyces	sp.		static		142804.0	135.0	8.0	0.05925925925925926
7735	NZ_CP009804	Streptomyces	sp.		static		24272.0	20.0	0.0	0.0
7736	NZ_CP019045	Halioglobus	pacificus		static		155799.0	150.0	7.0	0.04666666666666667
7737	NZ_CP018831	Enterococcus	faecium		mosaic		46747.0	56.0	11.0	0.19642857142857142
7738	NZ_CP018832	Enterococcus	faecium		mosaic		259837.0	318.0	62.0	0.1949685534591195
7740	NZ_CP018834	Enterococcus	faecium		mosaic		13141.0	18.0	4.0	0.2222222222222222
7741	NZ_CP018825	Enterococcus	faecium		mosaic		45240.0	54.0	11.0	0.2037037037037037
7743	NZ_CP018827	Enterococcus	faecium		mosaic		259837.0	318.0	62.0	0.1949685534591195
7744	NZ_CP018829	Enterococcus	faecium		mosaic		13141.0	18.0	4.0	0.2222222222222222
7745	NZ_CP018320	Pseudomonas	frederiksbergensis		mosaic		81841.0	100.0	3.0	0.03
7746	NZ_CP016897	Acinetobacter	soli		static		86373.0	82.0	0.0	0.0
7747	NZ_CP016898	Acinetobacter	soli		static		78649.0	89.0	1.0	0.011235955056179775
7748	NZ_CP016899	Acinetobacter	soli		static		10453.0	12.0	0.0	0.0
7749	NZ_CP016900	Acinetobacter	soli		static		9416.0	13.0	0.0	0.0
7754	NZ_CP009425	Staphylococcus	aureus		mosaic		27068.0	32.0	6.0	0.1875
7755	NZ_CP019241	Rhodoferax	antarcticus		static		31911.0	35.0	3.0	0.08571428571428572
7756	NZ_CP019242	Rhodoferax	antarcticus		static		107251.0	103.0	5.0	0.04854368932038835
7757	NZ_CP019237	Rhodoferax	sp.		mosaic		23892.0	29.0	2.0	0.06896551724137931
7758	NZ_CP019238	Rhodoferax	sp.		mosaic		71276.0	91.0	7.0	0.07692307692307693
7759	NZ_CP015781	Borrelia	mayonii		static		26861.0	26.0	0.0	0.0
7760	NZ_CP015782	Borrelia	mayonii		static		30433.0	42.0	0.0	0.0
7761	NZ_CP015783	Borrelia	mayonii		static		27866.0	38.0	0.0	0.0
7762	NZ_CP015784	Borrelia	mayonii		static		30297.0	42.0	0.0	0.0
7763	NZ_CP015785	Borrelia	mayonii		static		30406.0	42.0	0.0	0.0
7764	NZ_CP015786	Borrelia	mayonii		static		17017.0	22.0	0.0	0.0
7765	NZ_CP015787	Borrelia	mayonii		static		8307.0	10.0	0.0	0.0
7766	NZ_CP015788	Borrelia	mayonii		static		23735.0	20.0	0.0	0.0
7767	NZ_CP015789	Borrelia	mayonii		static		24702.0	21.0	0.0	0.0
7768	NZ_CP015790	Borrelia	mayonii		static		23812.0	24.0	0.0	0.0
7769	NZ_CP015791	Borrelia	mayonii		static		27809.0	28.0	0.0	0.0
7770	NZ_CP015792	Borrelia	mayonii		static		32294.0	23.0	0.0	0.0
7771	NZ_CP015793	Borrelia	mayonii		static		45035.0	37.0	0.0	0.0
7773	NZ_CP015795	Borrelia	mayonii		static		53359.0	64.0	0.0	0.0
7774	NZ_CP019083	Paludisphaera	borealis		static		111833.0	86.0	1.0	0.011627906976744186
7775	NZ_CP019084	Paludisphaera	borealis		static		42519.0	43.0	1.0	0.023255813953488372
7776	NZ_CP015757	Clostridium	estertheticum		static		25039.0	25.0	1.0	0.04
7807	NZ_CP013047	Serratia	marcescens		static		123171.0	123.0	8.0	0.06504065040650407
7808	NZ_CP013858	Clostridium	botulinum		static		12219.0	15.0	0.0	0.0
7811	NZ_CP015702	Clostridium	botulinum		static		36431.0	32.0	0.0	0.0
7813	NZ_CP015704	Clostridium	botulinum		static		18514.0	21.0	0.0	0.0
7815	NZ_CP015706	Clostridium	botulinum		static		20964.0	29.0	0.0	0.0
7823	NZ_CP015714	Clostridium	botulinum		static		8001.0	12.0	0.0	0.0
7824	NZ_CP015715	Clostridium	botulinum		static		13859.0	16.0	0.0	0.0
7825	NZ_CP015716	Clostridium	botulinum		static		22720.0	29.0	0.0	0.0
7826	NZ_CP015717	Clostridium	botulinum		static		8343.0	12.0	0.0	0.0
7827	NZ_CP015718	Clostridium	botulinum		static		15878.0	13.0	0.0	0.0
7828	NZ_CP015719	Clostridium	botulinum		static		10380.0	13.0	0.0	0.0
7829	NZ_CP015720	Clostridium	botulinum		static		18091.0	26.0	1.0	0.038461538461538464
7830	NZ_CP015721	Clostridium	botulinum		static		14307.0	24.0	0.0	0.0
7831	NZ_CP015722	Clostridium	botulinum		static		8835.0	10.0	0.0	0.0
7832	NZ_CP015723	Clostridium	botulinum		static		19885.0	29.0	0.0	0.0
7834	NZ_CP019324	Lactobacillus	sp.		static		28011.0	32.0	7.0	0.21875
7835	NZ_CP019308	Phaeobacter	inhibens		static		241798.0	226.0	1.0	0.004424778761061947
7836	NZ_CP019309	Phaeobacter	inhibens		static		184542.0	197.0	16.0	0.08121827411167512
7837	NZ_CP019310	Phaeobacter	inhibens		static		78194.0	63.0	0.0	0.0
7838	NZ_CP019311	Phaeobacter	inhibens		static		68760.0	50.0	0.0	0.0
7839	NZ_CP014797	Thiobacimonas	profunda		static		225797.0	200.0	0.0	0.0
7840	NZ_CP014798	Thiobacimonas	profunda		mosaic		126548.0	133.0	8.0	0.06015037593984962
7841	NZ_CP014799	Thiobacimonas	profunda		mosaic		27822.0	25.0	2.0	0.08
7842	NZ_CP014800	Thiobacimonas	profunda		mosaic		25119.0	24.0	3.0	0.125
7843	NZ_CP014801	Thiobacimonas	profunda		mosaic		102837.0	106.0	2.0	0.018867924528301886
7844	NZ_CP014802	Thiobacimonas	profunda		static		183958.0	149.0	8.0	0.053691275167785234
7845	NZ_CP014803	Thiobacimonas	profunda		mosaic		111411.0	101.0	15.0	0.1485148514851485
7846	NZ_CP014804	Thiobacimonas	profunda		mosaic		11188.0	11.0	1.0	0.09090909090909091
7847	NZ_CP019313	Tateyamaria	omphalii		static		84456.0	71.0	0.0	0.0
7848	NZ_CP019314	Tateyamaria	omphalii		static		78899.0	80.0	0.0	0.0
7849	NZ_CP019315	Tateyamaria	omphalii		static		77607.0	77.0	0.0	0.0
7850	NZ_CP019316	Tateyamaria	omphalii		static		60538.0	59.0	0.0	0.0
7851	NZ_CP019317	Tateyamaria	omphalii		static		54047.0	52.0	0.0	0.0
7852	NZ_CP019318	Tateyamaria	omphalii		static		52013.0	35.0	0.0	0.0
7853	NZ_CP019319	Tateyamaria	omphalii		static		46261.0	33.0	0.0	0.0
7854	NZ_CP015089	Pelagibaca	abyssi		static		131420.0	134.0	1.0	0.007462686567164179
7855	NZ_CP015090	Pelagibaca	abyssi		static		188936.0	180.0	1.0	0.005555555555555556
7856	NZ_CP015091	Pelagibaca	abyssi		static		250394.0	220.0	3.0	0.013636363636363636
7857	NZ_CP015092	Pelagibaca	abyssi		mosaic		156353.0	172.0	19.0	0.11046511627906977
7858	NZ_CP015094	Pelagibaca	abyssi		mosaic		64192.0	53.0	2.0	0.03773584905660377
7859	NZ_CP015095	Pelagibaca	abyssi		mosaic		134425.0	123.0	6.0	0.04878048780487805
7860	NZ_CP015096	Pelagibaca	abyssi		static		30421.0	38.0	1.0	0.02631578947368421
7861	NZ_CP015097	Pelagibaca	abyssi		static		56541.0	52.0	0.0	0.0
7862	NZ_CP013917	Sphingomonas	sp.		static		122975.0	128.0	4.0	0.03125
7863	NZ_CP013918	Sphingomonas	sp.		mosaic		34160.0	35.0	1.0	0.02857142857142857
7864	NZ_CP010104	Francisella	tularensis		static		41959.0	46.0	19.0	0.41304347826086957
7865	NZ_CP019286	Halobiforma	lacisalsi		static		216196.0	178.0	14.0	0.07865168539325842
7867	NZ_CP015616	Acinetobacter	schindleri		static		179461.0	181.0	16.0	0.08839779005524862
7868	NZ_CP015617	Acinetobacter	schindleri		mosaic		45079.0	53.0	5.0	0.09433962264150944
7869	NZ_CP015618	Acinetobacter	schindleri		mosaic		14058.0	15.0	1.0	0.06666666666666667
7870	NZ_CP015619	Acinetobacter	schindleri		static		10218.0	17.0	0.0	0.0
7871	NZ_CP015620	Acinetobacter	schindleri		static		10085.0	13.0	0.0	0.0
7872	NZ_CP015621	Acinetobacter	schindleri		static		7943.0	11.0	1.0	0.09090909090909091
7873	NZ_CP018872	Acinetobacter	haemolyticus		mosaic		56602.0	57.0	5.0	0.08771929824561403
7874	NZ_CP018873	Acinetobacter	haemolyticus		static		39508.0	51.0	11.0	0.21568627450980393
7875	NZ_CP019446	Kosakonia	cowanii		static		113443.0	114.0	0.0	0.0
7876	NZ_CP019447	Kosakonia	cowanii		static		96883.0	84.0	1.0	0.011904761904761904
7877	NZ_CP019125	Xuhuaishuia	manganoxidans		static		54411.0	51.0	5.0	0.09803921568627451
7878	NZ_CP019126	Xuhuaishuia	manganoxidans		mosaic		119048.0	133.0	4.0	0.03007518796992481
7879	NZ_CP019127	Xuhuaishuia	manganoxidans		static		65376.0	51.0	0.0	0.0
7895	NZ_LT670852	Candidatus	Erwinia		static		29779.0	17.0	0.0	0.0
7896	NZ_CP014809	Borrelia	hermsii		static		184547.0	166.0	0.0	0.0
7897	NZ_CP014810	Borrelia	hermsii		mosaic		56449.0	55.0	0.0	0.0
7898	NZ_CP014811	Borrelia	hermsii		mosaic		43433.0	48.0	0.0	0.0
7899	NZ_CP014812	Borrelia	hermsii		mosaic		40932.0	46.0	0.0	0.0
7900	NZ_CP014813	Borrelia	hermsii		static		26534.0	28.0	0.0	0.0
7901	NZ_CP014814	Borrelia	hermsii		mosaic		20156.0	23.0	0.0	0.0
7902	NZ_CP014815	Borrelia	hermsii		mosaic		15952.0	18.0	0.0	0.0
7903	NZ_CP014816	Borrelia	hermsii		mosaic		13198.0	14.0	0.0	0.0
7904	NZ_CP014817	Borrelia	hermsii		static		12529.0	21.0	0.0	0.0
7925	NZ_CP013728	Bacillus	amyloliquefaciens		static		13003.0	11.0	1.0	0.09090909090909091
7926	NC_010258	Coxiella	burnetii		mosaic		39281.0	45.0	0.0	0.0
7927	NZ_CP014202	Lactobacillus	rhamnosus		static		46603.0	66.0	14.0	0.21212121212121213
7928	NZ_CP018203	Pseudomonas	syringae		mosaic		34963.0	40.0	6.0	0.15
7929	NZ_CP018204	Pseudomonas	syringae		mosaic		32947.0	43.0	8.0	0.18604651162790697
7930	NZ_CP017407	Lactobacillus	plantarum		static		51784.0	63.0	11.0	0.1746031746031746
7931	NZ_CP017408	Lactobacillus	plantarum		mosaic		43225.0	56.0	18.0	0.32142857142857145
7932	NZ_CP017409	Lactobacillus	plantarum		static		37427.0	45.0	7.0	0.15555555555555556
7933	NZ_CP017410	Lactobacillus	plantarum		static		27923.0	32.0	0.0	0.0
7934	NZ_CP017411	Lactobacillus	plantarum		mosaic		17514.0	19.0	0.0	0.0
7935	NZ_CP017412	Lactobacillus	plantarum		static		35937.0	50.0	10.0	0.2
7936	NZ_CP019513	Enterococcus	faecalis		mosaic		66602.0	87.0	9.0	0.10344827586206896
7937	NZ_CP019514	Enterococcus	faecalis		mosaic		65920.0	89.0	7.0	0.07865168539325842
7938	NZ_CP019589	Bacillus	anthracis		mosaic		181684.0	185.0	11.0	0.05945945945945946
7939	NZ_CP016002	Burkholderia	sp.		static		1563050.0	1428.0	7.0	0.004901960784313725
7940	NZ_CP016003	Burkholderia	sp.		static		261228.0	261.0	11.0	0.0421455938697318
7941	NZ_CP016004	Burkholderia	sp.		static		292862.0	293.0	20.0	0.06825938566552901
7942	NZ_CP016005	Burkholderia	sp.		mosaic		568203.0	741.0	8.0	0.010796221322537112
7943	NZ_CP016006	Burkholderia	sp.		static		149602.0	161.0	4.0	0.024844720496894408
7945	NZ_CP019295	Vibrio	campbellii		static		157074.0	155.0	2.0	0.012903225806451613
7946	NZ_CP019296	Vibrio	campbellii		static		143114.0	134.0	8.0	0.05970149253731343
7947	NZ_CP019297	Vibrio	campbellii		static		99317.0	126.0	0.0	0.0
7948	NZ_CP019298	Vibrio	campbellii		static		95945.0	124.0	0.0	0.0
7949	NZ_CP019328	Haloterrigena	daqingensis		static		202531.0	186.0	1.0	0.005376344086021506
7950	NZ_CP019329	Haloterrigena	daqingensis		static		180835.0	204.0	10.0	0.049019607843137254
7951	NZ_CP019330	Haloterrigena	daqingensis		static		54993.0	69.0	0.0	0.0
7952	NZ_CP019068	Halorientalis	sp.		static		276813.0	248.0	9.0	0.036290322580645164
7953	NZ_CP019069	Halorientalis	sp.		static		120563.0	122.0	2.0	0.01639344262295082
7954	NZ_AP014882	Acetobacter	pasteurianus		mosaic		187193.0	202.0	15.0	0.07425742574257425
7955	NZ_AP014883	Acetobacter	pasteurianus		static		6331.0	11.0	2.0	0.18181818181818182
7958	NC_008213	Haloquadratum	walsbyi		static		46867.0	44.0	1.0	0.022727272727272728
7959	NZ_CP010837	Sphingomonas	hengshuiensis		static		36853.0	37.0	0.0	0.0
7960	NZ_CP014203	Clostridium	baratii		static		120667.0	112.0	2.0	0.017857142857142856
7962	NC_017457	Haloquadratum	walsbyi		static		100258.0	84.0	0.0	0.0
7965	NZ_CP016330	Leuconostoc	garlicum		static		38640.0	38.0	1.0	0.02631578947368421
7966	NZ_CP016331	Leuconostoc	garlicum		static		13059.0	18.0	0.0	0.0
7967	NZ_CP019631	Labrenzia	aggregata		static		407152.0	367.0	1.0	0.0027247956403269754
7968	NZ_CP019632	Labrenzia	aggregata		static		94445.0	112.0	3.0	0.026785714285714284
7969	NZ_CP019671	Burkholderia	cenocepacia		mosaic		17257.0	21.0	3.0	0.14285714285714285
7970	NZ_CP019608	Tessaracoccus	flavescens		static		46963.0	39.0	2.0	0.05128205128205128
7973	NZ_CP014487	Bacillus	cereus		static		41600.0	60.0	2.0	0.03333333333333333
7975	NZ_CP014434	Staphylococcus	aureus		mosaic		27079.0	32.0	6.0	0.1875
7977	NZ_CP014428	Staphylococcus	aureus		mosaic		27068.0	32.0	6.0	0.1875
7978	NZ_CP019641	Planococcus	maritimus		static		329482.0	313.0	20.0	0.06389776357827476
7979	NZ_CP019642	Planococcus	maritimus		static		89073.0	97.0	5.0	0.05154639175257732
7980	NZ_CP019643	Planococcus	maritimus		static		12282.0	14.0	0.0	0.0
7981	NC_006625	Klebsiella	pneumoniae		mosaic		224152.0	258.0	18.0	0.06976744186046512
7982	NC_017541	Klebsiella	pneumoniae		mosaic		202852.0	234.0	18.0	0.07692307692307693
7983	NC_022078	Klebsiella	pneumoniae		mosaic		317154.0	375.0	43.0	0.11466666666666667
7984	NC_022083	Klebsiella	pneumoniae		mosaic		12207.0	15.0	0.0	0.0
7988	NZ_CP003997	Klebsiella	pneumoniae		mosaic		45574.0	62.0	2.0	0.03225806451612903
7989	NZ_CP003998	Klebsiella	pneumoniae		mosaic		81071.0	113.0	5.0	0.04424778761061947
7990	NZ_CP004000	Klebsiella	pneumoniae		mosaic		295493.0	346.0	36.0	0.10404624277456648
7991	NC_009649	Klebsiella	pneumoniae		mosaic		175879.0	209.0	16.0	0.07655502392344497
7992	NC_009650	Klebsiella	pneumoniae		mosaic		107576.0	143.0	8.0	0.055944055944055944
7993	NC_009651	Klebsiella	pneumoniae		mosaic		88582.0	119.0	17.0	0.14285714285714285
7996	NC_011282	Klebsiella	pneumoniae		mosaic		187922.0	212.0	5.0	0.02358490566037736
7997	NC_011281	Klebsiella	pneumoniae		mosaic		91096.0	109.0	10.0	0.09174311926605505
7998	NC_018107	Klebsiella	michiganensis		mosaic		353865.0	397.0	40.0	0.10075566750629723
7999	NC_021501	Klebsiella	michiganensis		mosaic		110781.0	135.0	9.0	0.06666666666666667
8000	NZ_CP006919	Klebsiella	pneumoniae		mosaic		25284.0	28.0	7.0	0.25
8001	NZ_CP006921	Klebsiella	pneumoniae		mosaic		12399.0	20.0	0.0	0.0
8002	NZ_CP006922	Klebsiella	pneumoniae		mosaic		86232.0	108.0	9.0	0.08333333333333333
8003	NZ_CP006924	Klebsiella	pneumoniae		mosaic		10925.0	10.0	2.0	0.2
8004	NZ_CP006925	Klebsiella	pneumoniae		mosaic		36109.0	36.0	5.0	0.1388888888888889
8005	NZ_CP006926	Klebsiella	pneumoniae		mosaic		73636.0	93.0	18.0	0.1935483870967742
8006	NZ_CP006927	Klebsiella	pneumoniae		mosaic		142788.0	161.0	13.0	0.08074534161490683
8007	NZ_CP006928	Klebsiella	pneumoniae		mosaic		14249.0	17.0	2.0	0.11764705882352941
8008	NZ_CP008828	Klebsiella	pneumoniae		mosaic		15096.0	21.0	2.0	0.09523809523809523
8009	NZ_CP008829	Klebsiella	pneumoniae		mosaic		243824.0	292.0	22.0	0.07534246575342465
8010	NZ_CP008830	Klebsiella	pneumoniae		mosaic		113639.0	143.0	13.0	0.09090909090909091
8011	NZ_CP008832	Klebsiella	pneumoniae		mosaic		13841.0	20.0	2.0	0.1
8012	NZ_CP008833	Klebsiella	pneumoniae		mosaic		113639.0	143.0	13.0	0.09090909090909091
8013	NZ_CP007732	Klebsiella	pneumoniae		mosaic		268334.0	336.0	36.0	0.10714285714285714
8014	NZ_CP007733	Klebsiella	pneumoniae		mosaic		80411.0	104.0	10.0	0.09615384615384616
8015	NZ_CP007734	Klebsiella	pneumoniae		mosaic		338850.0	384.0	41.0	0.10677083333333333
8016	NZ_CP007735	Klebsiella	pneumoniae		mosaic		89770.0	98.0	23.0	0.23469387755102042
8017	NZ_CP007736	Klebsiella	pneumoniae		mosaic		113440.0	143.0	15.0	0.1048951048951049
8018	NZ_CP009877	Klebsiella	pneumoniae		mosaic		15100.0	21.0	2.0	0.09523809523809523
8019	NZ_CP009878	Klebsiella	pneumoniae		static		51622.0	57.0	0.0	0.0
8020	NZ_CP009879	Klebsiella	pneumoniae		mosaic		178563.0	228.0	23.0	0.10087719298245613
8021	NZ_CP008798	Klebsiella	pneumoniae		mosaic		85473.0	103.0	21.0	0.20388349514563106
8022	NZ_CP008799	Klebsiella	pneumoniae		mosaic		58050.0	80.0	9.0	0.1125
8023	NZ_CP008800	Klebsiella	pneumoniae		mosaic		194877.0	225.0	19.0	0.08444444444444445
8024	NZ_CP008789	Klebsiella	oxytoca		mosaic		133397.0	165.0	9.0	0.05454545454545454
8025	NZ_CP008790	Klebsiella	oxytoca		mosaic		193725.0	237.0	17.0	0.07172995780590717
8026	NZ_CP008791	Klebsiella	oxytoca		mosaic		205586.0	272.0	27.0	0.09926470588235294
8027	NZ_CP007728	Klebsiella	pneumoniae		mosaic		15096.0	21.0	2.0	0.09523809523809523
8028	NZ_CP007729	Klebsiella	pneumoniae		mosaic		243824.0	292.0	22.0	0.07534246575342465
8029	NZ_CP007730	Klebsiella	pneumoniae		mosaic		113639.0	143.0	13.0	0.09090909090909091
8030	NZ_CP008930	Klebsiella	pneumoniae		mosaic		187571.0	219.0	18.0	0.0821917808219178
8031	NZ_CP008931	Klebsiella	pneumoniae		static		111693.0	119.0	0.0	0.0
8032	NZ_CP008932	Klebsiella	pneumoniae		mosaic		69947.0	93.0	10.0	0.10752688172043011
8033	NZ_CP008933	Klebsiella	pneumoniae		mosaic		304526.0	339.0	41.0	0.12094395280235988
8034	NZ_CP009873	Klebsiella	pneumoniae		mosaic		13841.0	20.0	2.0	0.1
8035	NZ_CP009874	Klebsiella	pneumoniae		mosaic		50051.0	66.0	2.0	0.030303030303030304
8036	NZ_CP009875	Klebsiella	pneumoniae		mosaic		113639.0	143.0	13.0	0.09090909090909091
8037	NZ_CP009864	Klebsiella	pneumoniae		mosaic		62589.0	79.0	11.0	0.13924050632911392
8038	NZ_CP009865	Klebsiella	pneumoniae		mosaic		159360.0	183.0	32.0	0.17486338797814208
8039	NZ_CP008842	Klebsiella	michiganensis		mosaic		204468.0	238.0	13.0	0.0546218487394958
8040	NZ_CP008843	Klebsiella	michiganensis		mosaic		183015.0	223.0	25.0	0.11210762331838565
8041	NZ_CP008844	Klebsiella	michiganensis		static		55298.0	61.0	1.0	0.01639344262295082
8043	NZ_CP010390	Klebsiella	pneumoniae		mosaic		198371.0	249.0	31.0	0.12449799196787148
8044	NZ_CP010391	Klebsiella	pneumoniae		mosaic		178193.0	224.0	18.0	0.08035714285714286
8045	NZ_CP010362	Klebsiella	pneumoniae		mosaic		85403.0	103.0	21.0	0.20388349514563106
8046	NZ_CP010393	Klebsiella	pneumoniae		mosaic		207543.0	244.0	21.0	0.0860655737704918
8047	NZ_CP010394	Klebsiella	pneumoniae		mosaic		13841.0	20.0	2.0	0.1
8048	NZ_CP010395	Klebsiella	pneumoniae		mosaic		43380.0	58.0	5.0	0.08620689655172414
8049	NZ_CP010396	Klebsiella	pneumoniae		mosaic		71572.0	83.0	20.0	0.24096385542168675
8050	NZ_CP010574	Klebsiella	pneumoniae		mosaic		167664.0	206.0	15.0	0.07281553398058252
8051	NZ_CP010575	Klebsiella	pneumoniae		mosaic		72864.0	84.0	18.0	0.21428571428571427
8052	NZ_CP010576	Klebsiella	pneumoniae		mosaic		35843.0	41.0	6.0	0.14634146341463414
8053	NC_021231	Klebsiella	pneumoniae		static		113685.0	141.0	13.0	0.09219858156028368
8054	NZ_CP011314	Klebsiella	pneumoniae		mosaic		361964.0	416.0	33.0	0.07932692307692307
