locus	IS26
NZ_CP006994.1	Absent
NC_014226.1	Absent
NC_021832.1	Absent
NG_048578.1	Absent
NC_019699.1	Absent
NC_008503.1	Absent
NZ_CP014527.1	Absent
NC_019283.1	Absent
NG_051167.1	Absent
NZ_CP006780.1	Absent
NC_015705.1	Absent
NC_017260.1	Absent
NC_019384.1	Absent
NZ_CP010220.1	Absent
NZ_CP018852.1	Absent
NC_015175.1	Absent
NC_008826.1	Absent
NC_005250.1	Absent
NC_023147.1	Absent
NZ_CP011287.1	Absent
NC_019390.1	Absent
NC_007202.1	Absent
NC_013323.1	Absent
NC_014827.1	Absent
NG_049123.1	Absent
NZ_CP015989.1	Absent
NC_008439.1	Absent
NZ_CP016386.1	Absent
NZ_CP018223.1	Absent
NZ_CP009068.1	Absent
NG_048932.1	Absent
NZ_CP013751.1	Absent
NC_003131.1	Absent
NC_020262.1	Absent
NG_047607.1	Absent
NZ_CP009330.1	Absent
NZ_CP014812.1	Absent
NZ_CP006582.1	Absent
NC_014832.1	Absent
NZ_CP017056.1	Absent
NC_023274.1	Absent
NG_047915.1	Absent
NC_019698.1	Absent
NZ_CP014006.1	Absent
NG_050467.1	Absent
NC_024962.1	Absent
NC_009345.1	Absent
NZ_AP014825.1	Absent
NZ_CP009457.1	Absent
NC_018659.1	Absent
NZ_CP006791.1	Absent
NZ_CP011159.1	Absent
NC_013167.1	Absent
NC_014025.1	Absent
NZ_CP018813.1	Absent
NG_049099.1	Absent
NZ_CP006257.1	Absent
NZ_CP017756.1	Absent
NZ_CP014920.1	Absent
NZ_CP006761.1	Absent
NC_017643.1	Absent
NZ_CP019241.1	Absent
NC_011215.1	Absent
NC_004934.1	Absent
NC_011888.1	Absent
NC_001774.1	Absent
NC_013291.1	Absent
NZ_CP013271.1	Absent
NZ_CP011370.1	Absent
NZ_CP018878.1	Absent
NC_019214.1	Absent
NC_021520.1	Absent
NC_014619.1	Absent
NC_020816.1	Absent
NC_019086.1	Absent
NZ_CP004361.1	Absent
NC_010409.1	Absent
NZ_CP004262.1	Absent
NZ_CP017017.1	Absent
NG_047567.1	Absent
NZ_CP016890.1	Absent
NZ_CP018118.1	Absent
NZ_CP005783.1	Absent
NZ_CP012953.1	Absent
NC_010600.1	Absent
NZ_AP014705.1	Absent
NZ_CP010398.1	Absent
NZ_CP010378.1	Absent
NC_014386.1	Absent
NC_017792.1	Absent
NC_004349.1	Absent
NZ_CP017282.1	Absent
NC_015163.1	Absent
NC_019144.1	Absent
NC_015756.1	Absent
NZ_CP015601.1	Absent
NC_017242.1	Absent
NC_021817.1	Absent
NC_002192.1	Absent
NC_002760.1	Absent
NC_017819.1	Absent
NZ_CP012592.1	Absent
NC_012037.1	Absent
NC_005922.1	Absent
NC_013351.1	Absent
NC_010580.1	Absent
NC_015864.1	Absent
NZ_LT222316.1	Absent
NZ_CP004211.1	Absent
NZ_CP005854.1	Absent
NG_048025.1	Absent
NZ_CP016821.1	Absent
NC_012508.1	Absent
NZ_CP005892.1	Absent
NZ_CP019317.1	Absent
NC_013858.1	Absent
NC_017476.1	Absent
NZ_CP016390.1	Absent
NC_014409.1	Absent
NG_049010.1	Absent
NC_007770.1	Absent
NZ_CP018734.1	Absent
NZ_CP013978.1	Absent
NC_006145.1	Absent
NZ_CP016920.1	Absent
NZ_CP009674.1	Absent
NC_006663.1	Absent
NG_048911.1	Absent
NC_008122.1	Absent
NC_002810.1	Absent
NG_048317.1	Absent
NZ_LT598658.1	Absent
NZ_CP004272.1	Absent
NC_012780.1	Absent
NC_019018.1	Absent
NC_007166.1	Absent
NG_048555.1	Absent
NZ_CP005688.1	Absent
NC_008385.1	Absent
NZ_CP015128.1	Absent
NG_047282.1	Absent
NZ_CP012638.1	Absent
NZ_CP015505.1	Absent
NZ_CP009763.1	Absent
NZ_CP012415.1	Absent
NG_048897.1	Absent
NC_011836.1	Absent
NC_018494.1	Absent
NZ_CP016291.1	Absent
NZ_CP005815.1	Absent
NC_021660.2	Absent
NC_004670.1	Absent
NC_010394.1	Absent
NC_017159.1	Absent
NC_015058.1	Absent
NZ_CP011050.1	Absent
NZ_CP007015.1	Absent
NZ_HG977524.1	Absent
NC_015862.1	Absent
NZ_CP018772.1	Absent
NZ_CP015804.1	Absent
NZ_CP009359.1	Absent
NC_019765.1	Absent
NZ_CP005899.1	Absent
NZ_AP017321.1	Absent
NG_048099.1	Absent
NZ_CP005989.1	Absent
NZ_CP004207.1	Absent
NZ_CP012971.1	Absent
NC_007607.1	Absent
NG_050172.1	Absent
NZ_CP017256.1	Absent
NC_018511.1	Absent
NZ_CP007134.1	Absent
NC_020249.1	Absent
NZ_LT222314.1	Absent
NZ_CP015213.1	Absent
NG_047248.1	Absent
NZ_CP013191.1	Absent
NC_010923.1	Absent
NC_016793.1	Absent
NZ_CP009841.1	Absent
NC_007766.1	Absent
NZ_CP014851.1	Absent
NZ_CP011851.1	Absent
NC_002799.1	Absent
NG_048341.1	Absent
NC_001277.1	Absent
NZ_CP004185.1	Absent
NC_013888.1	Absent
NZ_CP013715.1	Absent
NC_025017.1	Absent
NZ_CP005893.1	Absent
NZ_CP019166.1	Absent
NZ_CP012107.1	Absent
NZ_CP011635.1	Absent
NZ_CP006855.1	Absent
NC_002126.1	Absent
NC_013788.1	Absent
NG_050518.1	Absent
NZ_CP017449.1	Absent
NZ_CP014686.1	Absent
NC_019177.1	Absent
NZ_CP018821.1	Absent
NZ_CP005826.1	Absent
NC_004964.1	Absent
NC_004528.1	Absent
NC_009351.1	Absent
NZ_CP018949.1	Absent
NC_011352.1	Absent
NZ_CP017303.1	Absent
NG_050546.1	Absent
NZ_CP013754.1	Absent
NC_013965.1	Absent
NC_010878.1	Absent
NZ_CP012495.1	Absent
NC_019340.1	Absent
NZ_CP009032.1	Absent
NC_019739.1	Absent
NC_015461.1	Absent
NC_020987.1	Absent
NC_012961.1	Absent
NC_011562.1	Absent
NC_021976.1	Absent
NZ_CP011430.1	Absent
NZ_CP012180.1	Absent
NZ_CP008806.1	Absent
NZ_CP014530.1	Absent
NZ_CP010375.2	Absent
NZ_CP019447.1	Absent
NZ_CP012271.1	Absent
NG_050404.1	Absent
NZ_CP010894.1	Absent
NZ_CP004873.1	Absent
NZ_CP015148.1	Absent
NG_049331.1	Absent
NZ_CP013194.1	Absent
NC_017145.1	Absent
NZ_CP013534.1	Absent
NC_011721.1	Absent
NC_013938.1	Absent
NZ_CP012280.1	Absent
NC_015727.1	Absent
NZ_CP014902.1	Absent
NG_050459.1	Absent
NZ_CP013617.1	Absent
NC_020984.1	Absent
NC_012268.1	Absent
NZ_CP018472.1	Absent
NZ_CP015143.1	Absent
NZ_CP012488.1	Absent
NZ_CP013520.1	Absent
NZ_CP018078.1	Absent
NZ_CP013125.1	Absent
NZ_CP007714.1	Absent
NZ_CP004301.1	Absent
NZ_CP006746.1	Absent
NC_020545.1	Absent
NC_025192.1	Absent
NZ_CP014853.1	Absent
NG_048170.1	Absent
NC_019325.1	Absent
NC_011734.1	Absent
NZ_CP012105.1	Absent
NZ_CP009724.1	Absent
NZ_LN879548.1	Absent
NC_017935.1	Absent
NG_048922.1	Absent
NC_014257.1	Absent
NC_022235.1	Absent
NZ_CP013164.1	Absent
NC_018516.1	Absent
NC_015313.1	Absent
NZ_CP017783.1	Absent
NG_047916.1	Absent
NC_023288.1	Absent
NC_017807.1	Absent
NG_048888.1	Absent
NC_006673.1	Absent
NG_047929.1	Absent
NZ_CP013917.1	Absent
NC_022077.1	Absent
NZ_CP005862.1	Absent
NC_011881.1	Absent
NG_049468.1	Absent
NG_048877.1	Absent
NG_050122.1	Absent
NG_050263.1	Absent
NC_002092.1	Absent
NZ_CP018119.1	Absent
NC_009346.1	Absent
NZ_CP016365.1	Absent
NZ_CP015967.1	Absent
NC_019696.1	Absent
NC_004429.1	Absent
NZ_CP005874.1	Absent
NZ_CP008708.1	Absent
NZ_CP005852.1	Absent
NZ_CP007610.1	Absent
NG_047759.1	Absent
NC_021996.1	Absent
NZ_CP009972.1	Absent
NC_013543.1	Absent
NZ_CP006570.1	Absent
NZ_CP015234.1	Absent
NC_030902.1	Absent
NC_013338.1	Absent
NZ_CP012138.1	Absent
NC_015333.1	Absent
NZ_CP013758.1	Absent
NZ_CP013649.1	Absent
NZ_CP007767.1	Absent
NC_020907.1	Absent
NC_010405.1	Absent
NZ_CP004220.1	Absent
NC_017478.1	Absent
NZ_CP015816.1	Absent
NC_008597.1	Absent
NC_017398.1	Absent
NZ_CP006665.1	Absent
NZ_CP011592.1	Absent
NZ_CP010404.1	Absent
NZ_LN681228.1	Absent
NC_017578.1	Absent
NC_009353.1	Absent
NZ_CP010374.1	Absent
NZ_CP012701.1	Absent
NZ_CP015084.1	Absent
NZ_CP013040.1	Absent
NC_019849.2	Absent
NC_019110.1	Absent
NZ_CP011296.1	Absent
NG_050504.2	Absent
NC_005247.1	Absent
NG_050543.1	Absent
NZ_CP004266.1	Absent
NZ_LN890523.1	Absent
NC_010550.1	Absent
NZ_CP010860.1	Absent
NC_017183.1	Absent
NC_002759.1	Absent
NC_023138.1	Absent
NZ_CP003713.1	Absent
NZ_CP013633.1	Absent
NC_011602.1	Absent
NZ_CP011569.1	Absent
NZ_CP018280.1	Absent
NC_010514.1	Absent
NZ_CP011788.1	Absent
NC_010940.1	Absent
NG_049139.1	Absent
NZ_CP015205.1	Absent
NC_019186.1	Absent
NZ_CP014577.1	Absent
NZ_CP011520.2	Absent
NZ_CP017861.1	Absent
NZ_CP012425.1	Absent
NC_005205.1	Absent
NC_017821.1	Absent
NC_004058.1	Absent
NZ_CP004206.1	Absent
NC_015659.1	Absent
NZ_CP014439.1	Absent
NC_025004.1	Absent
NZ_CP012386.1	Absent
NC_016000.1	Absent
NZ_CP014308.1	Absent
NG_049496.1	Absent
NC_004747.1	Absent
NZ_CP014303.1	Absent
NC_019040.1	Absent
NC_017494.1	Absent
NC_025195.1	Absent
NC_004954.1	Absent
NZ_CP013255.1	Absent
NC_019374.1	Absent
NZ_CP014599.1	Absent
NG_048838.1	Absent
NC_015257.1	Absent
NZ_CP017104.1	Absent
NC_012261.1	Absent
NG_050006.1	Absent
NZ_CP012926.1	Absent
NC_011411.1	Absent
NZ_CP014319.1	Absent
NC_015409.1	Absent
NZ_CP006964.1	Absent
NZ_CP013345.1	Absent
NC_008042.1	Absent
NZ_CP019025.1	Absent
NC_019440.1	Absent
NC_019735.1	Absent
NG_048272.1	Absent
NC_007171.1	Absent
NC_019175.1	Absent
NC_020239.1	Absent
NC_011851.1	Absent
NC_005312.1	Absent
NC_007768.1	Absent
NC_019052.1	Absent
NC_019041.1	Absent
NC_006976.1	Absent
NC_013371.1	Absent
NZ_CP007050.1	Absent
NZ_CP005873.1	Absent
NT_187160.1	Absent
NZ_CP011772.1	Absent
NZ_AP010873.1	Absent
NZ_CP015791.1	Absent
NC_002611.1	Absent
NZ_CP014876.1	Absent
NC_019286.1	Absent
NZ_CP015811.1	Absent
NC_002105.1	Absent
NC_011774.1	Absent
NG_048997.1	Absent
NC_010399.1	Absent
NZ_CP006369.1	Absent
NZ_CP011297.1	Absent
NZ_CP015393.1	Absent
NZ_CP015919.1	Absent
NC_011261.1	Absent
NZ_CP013172.1	Absent
NC_009595.1	Absent
NZ_CP018439.1	Absent
NZ_CP011404.1	Absent
NZ_CP010355.1	Absent
NC_009897.1	Absent
NC_000950.1	Absent
NC_020957.1	Absent
NC_017240.1	Absent
NC_020287.1	Absent
NZ_CP015741.1	Absent
NC_017112.1	Absent
NZ_CP011543.1	Absent
NC_007191.1	Absent
NZ_CP011864.1	Absent
NZ_CP013268.1	Absent
NC_001755.1	Absent
NC_018652.1	Absent
NC_022520.1	Absent
NZ_CP007792.1	Absent
NC_011338.1	Absent
NG_049306.1	Absent
NC_015912.1	Absent
NC_019265.1	Absent
NZ_AP014828.1	Absent
NZ_CP015373.1	Absent
NC_013342.1	Absent
NC_007714.1	Absent
NZ_CP005730.1	Absent
NZ_CP005689.1	Absent
NC_010478.1	Absent
NC_000953.1	Absent
NC_015700.1	Absent
NG_048854.1	Absent
NC_003350.1	Absent
NZ_CP013785.1	Absent
NG_048153.1	Absent
NC_007490.2	Absent
NZ_CP004166.1	Absent
NC_015582.1	Absent
NC_011383.1	Absent
NC_010469.1	Absent
NZ_CP005782.1	Absent
NZ_CP014871.1	Absent
NC_019079.1	Absent
NZ_CP018958.1	Absent
NZ_CP011352.1	Absent
NC_032099.1	Absent
NC_019176.1	Absent
NC_006676.1	Absent
NZ_CP014917.1	Absent
NC_011964.1	Absent
NC_014027.1	Absent
NZ_CP015841.1	Absent
NC_021869.1	Absent
NC_021528.1	Absent
NZ_CP010248.1	Absent
NC_009427.1	Absent
NZ_HG938354.1	Absent
NZ_CP012189.1	Absent
NZ_CP019210.1	Absent
NZ_CP005777.1	Absent
NC_013290.1	Absent
NC_019068.1	Absent
NZ_CP002704.1	Absent
NC_005088.1	Absent
NC_015472.1	Absent
NZ_CP015777.1	Absent
NC_016022.1	Absent
NC_005211.1	Absent
NZ_CP015223.1	Absent
NZ_CP004212.1	Absent
NC_009469.1	Absent
NC_014917.1	Absent
NC_019884.1	Absent
NC_017407.1	Absent
NC_011785.1	Absent
NZ_AP014803.1	Absent
NZ_CP015198.1	Absent
NZ_CP016902.1	Absent
NC_004772.1	Absent
NC_019761.1	Absent
NZ_CP010182.1	Absent
NC_015575.1	Absent
NZ_HG938357.1	Absent
NC_012170.1	Absent
NZ_CP017286.1	Absent
NZ_CP010175.1	Absent
NZ_CP014114.1	Absent
NC_017101.1	Absent
NZ_CP014481.1	Absent
NC_019700.1	Absent
NZ_AP017297.1	Absent
NC_010467.1	Absent
NZ_CP011637.1	Absent
NZ_CP014336.1	Absent
NG_047796.1	Absent
NC_008766.1	Absent
NC_008496.1	Absent
NC_017483.1	Absent
NZ_CP009218.1	Absent
NC_022367.1	Absent
NC_019344.1	Absent
NC_019984.1	Absent
NC_008790.1	Absent
NC_009130.1	Absent
NZ_CP016548.1	Absent
NC_010993.1	Absent
NG_047346.1	Absent
NC_013120.1	Absent
NZ_CP014401.1	Absent
NC_010614.1	Absent
NC_002473.1	Absent
NC_012760.1	Absent
NC_008545.1	Absent
NC_012248.1	Absent
NC_001425.2	Absent
NZ_CP014897.1	Absent
NC_009927.1	Absent
NC_015383.1	Absent
NC_000959.1	Absent
NC_007336.1	Absent
NZ_CP010887.1	Absent
NZ_CP010201.1	Absent
NZ_CP015788.1	Absent
NC_017720.1	Absent
NC_006855.1	Absent
NZ_CP016425.1	Absent
NC_011414.1	Absent
NC_006869.1	Absent
NZ_CP014128.1	Absent
NC_003079.1	Absent
NC_009713.1	Absent
NC_014149.1	Absent
NC_016634.1	Absent
NZ_CP010162.1	Absent
NZ_CP007125.1	Absent
NZ_CP013053.1	Absent
NC_004925.1	Absent
NZ_CP009357.1	Absent
NC_019562.1	Absent
NC_013596.1	Absent
NC_005098.1	Absent
NC_005231.1	Absent
NG_047858.1	Absent
NG_049338.1	Absent
NC_005076.1	Absent
NC_019321.1	Absent
NZ_CP019141.1	Absent
NC_010377.1	Absent
NC_020523.1	Absent
NZ_CP010124.1	Absent
NZ_CP018289.1	Absent
NZ_CP005786.1	Absent
NZ_CP019439.1	Absent
NC_010888.1	Absent
NC_013536.1	Absent
NC_021497.1	Absent
NG_048476.1	Absent
NC_013367.1	Absent
NZ_CP015022.1	Absent
NC_012521.1	Absent
NC_017541.1	Absent
NC_021668.1	Absent
NZ_CP014437.1	Absent
NC_015967.1	Absent
NZ_CP015330.1	Absent
NC_002757.1	Absent
NZ_CP012557.1	Absent
NZ_CP015144.1	Absent
NZ_CP019793.1	Absent
NC_019959.1	Absent
NZ_CP019641.1	Absent
NC_005020.1	Absent
NZ_CP014695.1	Absent
NZ_CP012512.1	Absent
NZ_CP010209.1	Absent
NZ_AP014823.1	Absent
NZ_CP014604.1	Absent
NZ_LN890334.1	Absent
NC_002150.1	Absent
NC_016821.2	Absent
NZ_CP013265.1	Absent
NG_048159.1	Absent
NC_009349.1	Absent
NZ_CP015711.1	Absent
NC_017264.1	Absent
NC_021277.1	Absent
NC_004976.1	Absent
NZ_CP007066.1	Absent
NC_019113.1	Absent
NZ_CP014487.1	Absent
NZ_CP009710.1	Absent
NC_020196.1	Absent
NZ_CP017254.1	Absent
NG_047289.1	Absent
NZ_CP007675.1	Absent
NG_050549.1	Absent
NG_047555.1	Absent
NZ_CP010184.1	Absent
NC_019009.1	Absent
NC_010882.1	Absent
NZ_CP012884.1	Absent
NZ_CP014526.1	Absent
NC_011793.1	Absent
NC_005023.1	Absent
NC_009794.1	Absent
NC_019148.1	Absent
NZ_CP019002.1	Absent
NC_013964.1	Absent
NZ_CP005884.1	Absent
NZ_CP018966.1	Absent
NZ_CP004191.1	Absent
NZ_CP010570.1	Absent
NC_011845.1	Absent
NZ_CP015326.1	Absent
NZ_CP013603.1	Absent
NC_011982.1	Absent
NC_000954.1	Absent
NC_004444.1	Absent
NZ_CP018945.1	Absent
NG_047840.1	Absent
NC_001315.1	Absent
NC_004985.1	Absent
NZ_CP009719.1	Absent
NC_012199.1	Absent
NC_011974.1	Absent
NC_005562.1	Absent
NC_016595.1	Absent
NC_023317.1	Absent
NC_016515.1	Absent
NC_013324.1	Absent
NC_022436.1	Absent
NZ_CP018932.1	Absent
NZ_CP017010.1	Absent
NC_017324.1	Absent
NZ_CP012862.1	Absent
NC_013531.1	Absent
NC_025193.1	Absent
NC_010927.1	Absent
NZ_CP009462.1	Absent
NC_002145.1	Absent
NC_018639.1	Absent
NC_024957.1	Absent
NG_047816.1	Absent
NC_012036.1	Absent
NG_048151.1	Absent
NC_017394.1	Absent
NZ_CP013734.1	Absent
NC_019229.1	Absent
NC_006975.1	Absent
NC_018022.1	Absent
NC_019895.1	Absent
NC_011858.1	Absent
NZ_CP014880.1	Absent
NZ_CP009362.1	Absent
NG_048311.1	Absent
NC_012111.1	Absent
NC_006828.1	Absent
NZ_CP019237.1	Absent
NC_002123.1	Absent
NZ_CP013273.1	Absent
NZ_CP010871.1	Absent
NZ_CP013181.1	Absent
NG_047412.1	Absent
NZ_CP005813.1	Absent
NT_187151.1	Absent
NZ_CP013531.1	Absent
NZ_CP007554.1	Absent
NC_025016.1	Absent
NC_025146.1	Absent
NZ_CP018827.1	Absent
NZ_CP010530.1	Absent
NC_018026.1	Absent
NC_021927.1	Absent
NC_024973.1	Absent
NZ_AP014831.1	Absent
NC_021986.1	Absent
NC_014975.1	Absent
NC_014250.1	Absent
NC_015729.1	Absent
NZ_CP015097.1	Absent
NZ_CP013954.1	Absent
NC_018744.1	Absent
NZ_CP017847.1	Absent
NZ_CP015602.1	Absent
NC_002061.1	Absent
NZ_CP014235.1	Absent
NZ_CP014288.1	Absent
NZ_CP004876.1	Absent
NZ_CP016643.1	Absent
NZ_CP018730.1	Absent
NZ_CP018905.1	Absent
NZ_CP006901.1	Absent
NC_015670.1	Absent
NC_018682.1	Absent
NG_047977.1	Absent
NZ_CP005867.1	Absent
NC_007203.1	Absent
NZ_CP010955.1	Absent
NC_021361.1	Absent
NC_011738.1	Absent
NZ_CP008707.1	Absent
NC_024988.1	Absent
NC_014753.1	Absent
NC_017813.1	Absent
NC_015170.1	Absent
NC_019111.1	Absent
NC_017107.1	Absent
NZ_CP018474.1	Absent
NC_011336.1	Absent
NC_019397.1	Absent
NZ_CP019037.1	Absent
NZ_CP012399.1	Absent
NC_004338.1	Absent
NG_048179.1	Absent
NZ_CP011804.1	Absent
NZ_CP007713.1	Absent
NZ_CP015139.1	Absent
NZ_CP019207.1	Absent
NC_019784.1	Absent
NZ_CP013740.1	Absent
NC_004959.1	Absent
NZ_AP014707.1	Absent
NC_015657.1	Absent
NZ_AP014829.1	Absent
NZ_CP019566.1	Absent
NC_001787.1	Absent
NG_051881.1	Absent
NZ_CP014966.1	Absent
NZ_CP004285.1	Absent
NZ_CP016532.1	Absent
NC_021208.1	Absent
NC_002062.1	Absent
NZ_CP010885.1	Absent
NZ_CP003916.1	Absent
NZ_CP009014.1	Absent
NC_017383.1	Absent
NC_001791.1	Absent
NC_005970.1	Absent
NG_048887.1	Absent
NC_012262.1	Absent
NZ_CP014701.1	Absent
NC_014312.1	Absent
NZ_CP012928.1	Absent
NZ_CP012855.1	Absent
NT_187155.1	Absent
NZ_CP009012.1	Absent
NC_008487.1	Absent
NC_017442.1	Absent
NZ_CP013224.1	Absent
NC_019125.1	Absent
NG_048118.1	Absent
NZ_LN606601.1	Absent
NC_014549.1	Absent
NG_048562.1	Absent
NC_020886.1	Absent
NC_001597.1	Absent
NG_048983.1	Absent
NC_002698.1	Absent
NG_050303.1	Absent
NC_019355.1	Absent
NZ_CP018291.1	Absent
NZ_CP012166.1	Absent
NZ_CP014934.1	Absent
NC_015322.1	Absent
NZ_CP015713.1	Absent
NC_013327.1	Absent
NC_012509.1	Absent
NZ_CP009062.1	Absent
NC_021727.1	Absent
NZ_CP010305.1	Absent
NZ_CP018284.1	Absent
NZ_CP019328.1	Absent
NZ_CP014537.1	Absent
NZ_CP007649.1	Absent
NZ_CP014509.1	Absent
NC_017311.1	Absent
NC_010379.1	Absent
NC_013420.1	Absent
NZ_CP009627.1	Absent
NC_001763.1	Absent
NZ_AP014826.1	Absent
NC_011865.1	Absent
NC_018996.1	Absent
NZ_CP004202.1	Absent
NZ_CP018072.1	Absent
NZ_CP012803.1	Absent
NC_005001.1	Absent
NC_010603.1	Absent
NZ_CP005764.1	Absent
NC_010912.1	Absent
NC_020988.1	Absent
NZ_CP007049.1	Absent
NZ_CP018446.1	Absent
NZ_CP012657.1	Absent
NZ_CP014811.1	Absent
NC_021906.1	Absent
NC_010891.1	Absent
NC_006969.2	Absent
NZ_CP004331.1	Absent
NC_017226.1	Absent
NC_012848.1	Absent
NC_012507.1	Absent
NC_016748.1	Absent
NZ_CP015297.1	Absent
NC_012185.1	Absent
NZ_CP009119.1	Absent
NC_025180.1	Absent
NC_007595.1	Absent
NC_003528.1	Absent
NZ_CP012164.1	Absent
NC_011223.1	Absent
NC_019335.1	Absent
NZ_CP004340.1	Absent
NC_020288.1	Absent
NC_019205.1	Absent
NZ_CP018934.1	Absent
NZ_CP011640.1	Absent
NZ_CP018242.1	Absent
NG_047768.1	Absent
NC_003201.1	Absent
NC_009352.2	Absent
NZ_CP018077.1	Absent
NC_011610.1	Absent
NC_017414.1	Absent
NC_003080.1	Absent
NZ_CP011053.1	Absent
NZ_CP013712.1	Absent
NZ_CP009975.1	Absent
NC_021493.1	Absent
NZ_CP018361.1	Absent
NZ_CP005755.1	Absent
NZ_CP009691.1	Absent
NG_048799.1	Absent
NC_013963.1	Absent
NT_187164.1	Absent
NC_004937.1	Absent
NZ_CP015591.1	Absent
NC_015872.1	Absent
NC_005019.1	Absent
NG_048534.1	Absent
NC_019311.1	Absent
NC_022574.1	Absent
NC_002364.1	Absent
NG_048376.1	Absent
NZ_CP012424.1	Absent
NC_008350.1	Absent
NC_019377.1	Absent
NG_048378.1	Absent
NZ_CP005924.1	Absent
NG_048372.1	Absent
NC_013775.1	Absent
NC_023282.1	Absent
NZ_CP018429.1	Absent
NZ_CP018859.1	Absent
NC_016852.1	Absent
NC_007293.1	Absent
NC_004930.1	Absent
NZ_LN609304.1	Absent
NC_015421.1	Absent
NZ_CP013339.1	Absent
NG_048195.1	Absent
NZ_CP013573.1	Absent
NC_024999.1	Absent
NC_004933.1	Absent
NC_013373.1	Absent
NC_020183.2	Absent
NC_008696.1	Absent
NC_019373.1	Absent
NZ_CP013642.1	Absent
NC_010115.1	Absent
NZ_CP005774.1	Absent
NG_048263.1	Absent
NZ_CP012104.1	Absent
NZ_CP010891.1	Absent
NC_017235.1	Absent
NG_050265.1	Absent
NZ_CP018244.1	Absent
NZ_CP005766.1	Absent
NC_021239.1	Absent
NC_013325.1	Absent
NG_049466.1	Absent
NC_022372.1	Absent
NZ_CP009345.1	Absent
NG_050461.1	Absent
NZ_CP017108.1	Absent
NC_015180.1	Absent
NG_047566.1	Absent
NC_019096.1	Absent
NZ_CP011315.1	Absent
NZ_CP005692.1	Absent
NZ_CP016416.1	Absent
NC_013718.1	Absent
NZ_CP004313.1	Absent
NC_017762.1	Absent
NZ_CP019003.1	Absent
NC_010466.1	Absent
NC_018517.1	Absent
NZ_CP016002.1	Absent
NZ_CP010057.1	Absent
NZ_CP014413.1	Absent
NZ_CP017030.1	Absent
NZ_CP010246.1	Absent
NC_014838.1	Absent
NC_019694.1	Absent
NC_005243.1	Absent
NZ_CP015151.1	Absent
NZ_CP011067.1	Absent
NG_049482.1	Absent
NZ_CP018473.1	Absent
NC_001371.1	Absent
NG_050407.1	Absent
NC_016591.1	Absent
NG_047935.1	Absent
NG_049373.1	Absent
NG_049202.1	Absent
NZ_CP005681.1	Absent
NZ_CP013223.1	Absent
NG_050493.1	Absent
NZ_CP009699.1	Absent
NC_019100.1	Absent
NZ_CP005771.1	Absent
NC_012630.1	Absent
NZ_CP004863.1	Absent
NC_017020.1	Absent
NZ_CP019446.1	Absent
NG_048181.1	Absent
NC_010938.1	Absent
NG_049032.1	Absent
NC_014031.1	Absent
NG_048101.1	Absent
NC_010500.1	Absent
NZ_CP014888.1	Absent
NZ_CP012190.1	Absent
NC_013717.1	Absent
NC_017736.1	Absent
NC_017781.1	Absent
NC_021498.1	Absent
NZ_CP019127.1	Absent
NC_019134.1	Absent
NC_019228.1	Absent
NG_049982.1	Absent
NC_020950.1	Absent
NC_015390.1	Absent
NZ_CP009146.1	Absent
NC_015218.1	Absent
NZ_CP006765.1	Absent
NZ_CP014396.1	Absent
NZ_CP013257.1	Absent
NZ_CP017280.1	Absent
NZ_CP011606.1	Absent
NC_010180.1	Absent
NC_015314.1	Absent
NC_017665.1	Absent
NG_052059.1	Absent
NZ_CP015702.1	Absent
NZ_CP005856.1	Absent
NC_020267.1	Absent
NZ_CP004321.1	Absent
NZ_CP006368.1	Absent
NC_014824.1	Absent
NZ_LN997847.1	Absent
NZ_CP015214.1	Absent
NZ_CP007508.1	Absent
NZ_CP015948.1	Absent
NZ_CP016600.1	Absent
NC_014718.1	Absent
NC_022046.1	Absent
NZ_CP016523.1	Absent
NC_014155.1	Absent
NG_050463.1	Absent
NC_013206.1	Absent
NZ_CP018468.1	Absent
NC_017943.1	Absent
NC_018963.1	Absent
NC_006400.1	Absent
NC_012149.1	Absent
NZ_CP013914.1	Absent
NC_017661.1	Absent
NZ_CP005682.1	Absent
NC_021234.2	Absent
NC_022877.1	Absent
NC_012487.1	Absent
NC_025161.1	Absent
NZ_CP018422.1	Absent
NC_016900.1	Absent
NZ_CP006373.1	Absent
NZ_CP013174.1	Absent
NZ_CP013554.1	Absent
NZ_AP014884.1	Absent
NC_017805.1	Absent
NZ_CP011362.1	Absent
NC_013784.1	Absent
NC_016140.1	Absent
NZ_CP004874.1	Absent
NC_019766.1	Absent
NZ_CP013504.1	Absent
NZ_CP019084.1	Absent
NC_019157.1	Absent
NZ_CP019036.1	Absent
NC_008488.1	Absent
NZ_CP016208.1	Absent
NC_002121.1	Absent
NZ_AP017306.1	Absent
NC_010721.1	Absent
NC_013178.1	Absent
NC_025026.1	Absent
NZ_CP018286.1	Absent
NC_017203.1	Absent
NC_011846.1	Absent
NC_006906.1	Absent
NZ_CP012702.1	Absent
NZ_CP004878.1	Absent
NZ_AP014579.1	Absent
NC_005914.1	Absent
NC_019072.1	Absent
NZ_CP007178.1	Absent
NZ_CP015807.1	Absent
NG_048119.1	Absent
NC_024995.1	Absent
NZ_CP004322.1	Absent
NC_021731.1	Absent
NC_017654.1	Absent
NG_047811.1	Absent
NZ_CP005922.1	Absent
NC_015392.1	Absent
NZ_CP016209.1	Absent
NZ_CP013752.1	Absent
NG_049311.1	Absent
